n	d	Condition	count
53	8	107351B_TLS_2h	16
53	8	107353B_TLS_4h	75
53	8	107355B_TLS_8h	92
53	9	107323A_TLS_4h	2
53	9	107325A_TLS_8h	6
53	9	107351B_TLS_2h	2
53	9	107353B_TLS_4h	27
53	9	107355B_TLS_8h	28
53	10	107325A_TLS_8h	1
53	10	107351B_TLS_2h	1
53	10	107353B_TLS_4h	1
53	10	107355B_TLS_8h	3
54	0	107317A_TLS_0h_no4sU	106860
54	0	107319A_TLS_1h	88904
54	0	107321A_TLS_2h	101732
54	0	107323A_TLS_4h	65962
54	0	107325A_TLS_8h	43333
54	0	107347B_TLS_0h_no4sU	114409
54	0	107349B_TLS_1h	97798
54	0	107351B_TLS_2h	99654
54	0	107353B_TLS_4h	68497
54	0	107355B_TLS_8h	43194
54	1	107317A_TLS_0h_no4sU	1928
54	1	107319A_TLS_1h	6555
54	1	107321A_TLS_2h	20461
54	1	107323A_TLS_4h	26454
54	1	107325A_TLS_8h	30820
54	1	107347B_TLS_0h_no4sU	2263
54	1	107349B_TLS_1h	7315
54	1	107351B_TLS_2h	17153
54	1	107353B_TLS_4h	27709
54	1	107355B_TLS_8h	31822
54	2	107317A_TLS_0h_no4sU	42
54	2	107319A_TLS_1h	1355
54	2	107321A_TLS_2h	7546
54	2	107323A_TLS_4h	13002
54	2	107325A_TLS_8h	17999
54	2	107347B_TLS_0h_no4sU	47
54	2	107349B_TLS_1h	1987
54	2	107351B_TLS_2h	8137
54	2	107353B_TLS_4h	17505
54	2	107355B_TLS_8h	21773
54	3	107317A_TLS_0h_no4sU	6
54	3	107319A_TLS_1h	266
54	3	107321A_TLS_2h	2472
54	3	107323A_TLS_4h	5140
54	3	107325A_TLS_8h	8109
54	3	107347B_TLS_0h_no4sU	1
54	3	107349B_TLS_1h	642
54	3	107351B_TLS_2h	3549
54	3	107353B_TLS_4h	9090
54	3	107355B_TLS_8h	11492
54	4	107317A_TLS_0h_no4sU	1
54	4	107319A_TLS_1h	73
54	4	107321A_TLS_2h	784
54	4	107323A_TLS_4h	1753
54	4	107325A_TLS_8h	3003
54	4	107347B_TLS_0h_no4sU	1
54	4	107349B_TLS_1h	155
54	4	107351B_TLS_2h	1343
54	4	107353B_TLS_4h	4010
54	4	107355B_TLS_8h	5121
54	5	107319A_TLS_1h	5
54	5	107321A_TLS_2h	179
54	5	107323A_TLS_4h	550
54	5	107325A_TLS_8h	1085
54	5	107347B_TLS_0h_no4sU	1
54	5	107349B_TLS_1h	45
54	5	107351B_TLS_2h	474
54	5	107353B_TLS_4h	1654
54	5	107355B_TLS_8h	2149
54	6	107319A_TLS_1h	2
54	6	107321A_TLS_2h	46
54	6	107323A_TLS_4h	143
54	6	107325A_TLS_8h	335
54	6	107349B_TLS_1h	13
54	6	107351B_TLS_2h	155
54	6	107353B_TLS_4h	600
54	6	107355B_TLS_8h	764
54	7	107321A_TLS_2h	7
54	7	107323A_TLS_4h	50
54	7	107325A_TLS_8h	105
54	7	107349B_TLS_1h	3
54	7	107351B_TLS_2h	41
54	7	107353B_TLS_4h	250
54	7	107355B_TLS_8h	258
54	8	107321A_TLS_2h	5
54	8	107323A_TLS_4h	13
54	8	107325A_TLS_8h	30
54	8	107349B_TLS_1h	3
54	8	107351B_TLS_2h	19
54	8	107353B_TLS_4h	78
54	8	107355B_TLS_8h	83
54	9	107323A_TLS_4h	1
54	9	107325A_TLS_8h	6
54	9	107351B_TLS_2h	4
54	9	107353B_TLS_4h	18
54	9	107355B_TLS_8h	32
54	10	107323A_TLS_4h	1
54	10	107351B_TLS_2h	1
54	10	107353B_TLS_4h	1
55	0	107317A_TLS_0h_no4sU	97721
55	0	107319A_TLS_1h	82066
55	0	107321A_TLS_2h	92160
55	0	107323A_TLS_4h	59795
55	0	107325A_TLS_8h	38948
55	0	107347B_TLS_0h_no4sU	105602
55	0	107349B_TLS_1h	89800
55	0	107351B_TLS_2h	90290
55	0	107353B_TLS_4h	61389
55	0	107355B_TLS_8h	38560
55	1	107317A_TLS_0h_no4sU	1936
55	1	107319A_TLS_1h	6385
55	1	107321A_TLS_2h	19251
55	1	107323A_TLS_4h	24444
55	1	107325A_TLS_8h	28528
55	1	107347B_TLS_0h_no4sU	2024
55	1	107349B_TLS_1h	6950
55	1	107351B_TLS_2h	16044
55	1	107353B_TLS_4h	25741
55	1	107355B_TLS_8h	29424
55	2	107317A_TLS_0h_no4sU	43
55	2	107319A_TLS_1h	1264
55	2	107321A_TLS_2h	7289
55	2	107323A_TLS_4h	12513
55	2	107325A_TLS_8h	16922
55	2	107347B_TLS_0h_no4sU	49
55	2	107349B_TLS_1h	1891
55	2	107351B_TLS_2h	7815
55	2	107353B_TLS_4h	16289
55	2	107355B_TLS_8h	20334
55	3	107317A_TLS_0h_no4sU	5
55	3	107319A_TLS_1h	276
55	3	107321A_TLS_2h	2419
55	3	107323A_TLS_4h	4950
55	3	107325A_TLS_8h	7700
55	3	107347B_TLS_0h_no4sU	7
55	3	107349B_TLS_1h	602
55	3	107351B_TLS_2h	3432
55	3	107353B_TLS_4h	8457
55	3	107355B_TLS_8h	10869
55	4	107319A_TLS_1h	49
55	4	107321A_TLS_2h	703
55	4	107323A_TLS_4h	1789
55	4	107325A_TLS_8h	2892
55	4	107349B_TLS_1h	145
55	4	107351B_TLS_2h	1325
55	4	107353B_TLS_4h	3907
55	4	107355B_TLS_8h	4897
55	5	107319A_TLS_1h	16
55	5	107321A_TLS_2h	196
55	5	107323A_TLS_4h	605
55	5	107325A_TLS_8h	995
55	5	107347B_TLS_0h_no4sU	1
55	5	107349B_TLS_1h	34
55	5	107351B_TLS_2h	468
55	5	107353B_TLS_4h	1557
55	5	107355B_TLS_8h	2062
55	6	107321A_TLS_2h	42
55	6	107323A_TLS_4h	162
55	6	107325A_TLS_8h	343
55	6	107349B_TLS_1h	8
55	6	107351B_TLS_2h	168
55	6	107353B_TLS_4h	569
55	6	107355B_TLS_8h	774
55	7	107319A_TLS_1h	1
55	7	107321A_TLS_2h	11
55	7	107323A_TLS_4h	37
55	7	107325A_TLS_8h	101
55	7	107349B_TLS_1h	3
55	7	107351B_TLS_2h	43
55	7	107353B_TLS_4h	219
55	7	107355B_TLS_8h	264
55	8	107321A_TLS_2h	3
55	8	107323A_TLS_4h	10
55	8	107325A_TLS_8h	23
55	8	107351B_TLS_2h	17
55	8	107353B_TLS_4h	66
55	8	107355B_TLS_8h	87
55	9	107321A_TLS_2h	2
55	9	107323A_TLS_4h	2
55	9	107325A_TLS_8h	3
55	9	107349B_TLS_1h	1
55	9	107351B_TLS_2h	9
55	9	107353B_TLS_4h	24
55	9	107355B_TLS_8h	26
55	10	107353B_TLS_4h	1
56	0	107317A_TLS_0h_no4sU	89631
56	0	107319A_TLS_1h	75988
56	0	107321A_TLS_2h	84580
56	0	107323A_TLS_4h	54457
56	0	107325A_TLS_8h	34747
56	0	107347B_TLS_0h_no4sU	97775
56	0	107349B_TLS_1h	82299
56	0	107351B_TLS_2h	82346
56	0	107353B_TLS_4h	56149
56	0	107355B_TLS_8h	35229
56	1	107317A_TLS_0h_no4sU	1820
56	1	107319A_TLS_1h	6002
56	1	107321A_TLS_2h	17986
56	1	107323A_TLS_4h	22802
56	1	107325A_TLS_8h	26032
56	1	107347B_TLS_0h_no4sU	1943
56	1	107349B_TLS_1h	6573
56	1	107351B_TLS_2h	14894
56	1	107353B_TLS_4h	23668
56	1	107355B_TLS_8h	26914
56	2	107317A_TLS_0h_no4sU	47
56	2	107319A_TLS_1h	1183
56	2	107321A_TLS_2h	7060
56	2	107323A_TLS_4h	11684
56	2	107325A_TLS_8h	15807
56	2	107347B_TLS_0h_no4sU	54
56	2	107349B_TLS_1h	1864
56	2	107351B_TLS_2h	7224
56	2	107353B_TLS_4h	15076
56	2	107355B_TLS_8h	19151
56	3	107317A_TLS_0h_no4sU	5
56	3	107319A_TLS_1h	294
56	3	107321A_TLS_2h	2265
56	3	107323A_TLS_4h	4702
56	3	107325A_TLS_8h	7262
56	3	107347B_TLS_0h_no4sU	4
56	3	107349B_TLS_1h	597
56	3	107351B_TLS_2h	3239
56	3	107353B_TLS_4h	8289
56	3	107355B_TLS_8h	10410
56	4	107319A_TLS_1h	60
56	4	107321A_TLS_2h	695
56	4	107323A_TLS_4h	1687
56	4	107325A_TLS_8h	2769
56	4	107349B_TLS_1h	180
56	4	107351B_TLS_2h	1365
56	4	107353B_TLS_4h	3776
56	4	107355B_TLS_8h	4794
56	5	107319A_TLS_1h	10
56	5	107321A_TLS_2h	221
56	5	107323A_TLS_4h	523
56	5	107325A_TLS_8h	953
56	5	107349B_TLS_1h	50
56	5	107351B_TLS_2h	482
56	5	107353B_TLS_4h	1615
56	5	107355B_TLS_8h	1944
56	6	107319A_TLS_1h	2
56	6	107321A_TLS_2h	48
56	6	107323A_TLS_4h	151
56	6	107325A_TLS_8h	315
56	6	107349B_TLS_1h	15
56	6	107351B_TLS_2h	183
56	6	107353B_TLS_4h	582
56	6	107355B_TLS_8h	789
56	7	107319A_TLS_1h	2
56	7	107321A_TLS_2h	10
56	7	107323A_TLS_4h	37
56	7	107325A_TLS_8h	92
56	7	107349B_TLS_1h	4
56	7	107351B_TLS_2h	61
56	7	107353B_TLS_4h	213
56	7	107355B_TLS_8h	266
56	8	107321A_TLS_2h	2
56	8	107323A_TLS_4h	13
56	8	107325A_TLS_8h	28
56	8	107349B_TLS_1h	1
56	8	107351B_TLS_2h	23
56	8	107353B_TLS_4h	67
56	8	107355B_TLS_8h	83
56	9	107323A_TLS_4h	4
56	9	107325A_TLS_8h	4
56	9	107349B_TLS_1h	1
56	9	107351B_TLS_2h	10
56	9	107353B_TLS_4h	25
56	9	107355B_TLS_8h	27
56	10	107325A_TLS_8h	2
56	10	107351B_TLS_2h	1
56	10	107353B_TLS_4h	2
56	10	107355B_TLS_8h	2
57	0	107317A_TLS_0h_no4sU	82211
57	0	107319A_TLS_1h	69274
57	0	107321A_TLS_2h	77038
57	0	107323A_TLS_4h	49341
57	0	107325A_TLS_8h	31448
57	0	107347B_TLS_0h_no4sU	89881
57	0	107349B_TLS_1h	75869
57	0	107351B_TLS_2h	75161
57	0	107353B_TLS_4h	50148
57	0	107355B_TLS_8h	30825
57	1	107317A_TLS_0h_no4sU	1701
57	1	107319A_TLS_1h	5659
57	1	107321A_TLS_2h	16884
57	1	107323A_TLS_4h	20943
57	1	107325A_TLS_8h	23722
57	1	107347B_TLS_0h_no4sU	1854
57	1	107349B_TLS_1h	6251
57	1	107351B_TLS_2h	13941
57	1	107353B_TLS_4h	21666
57	1	107355B_TLS_8h	24669
57	2	107317A_TLS_0h_no4sU	44
57	2	107319A_TLS_1h	1148
57	2	107321A_TLS_2h	6534
57	2	107323A_TLS_4h	10972
57	2	107325A_TLS_8h	14556
57	2	107347B_TLS_0h_no4sU	46
57	2	107349B_TLS_1h	1793
57	2	107351B_TLS_2h	6780
57	2	107353B_TLS_4h	14514
57	2	107355B_TLS_8h	17772
57	3	107317A_TLS_0h_no4sU	4
57	3	107319A_TLS_1h	276
57	3	107321A_TLS_2h	2196
57	3	107323A_TLS_4h	4600
57	3	107325A_TLS_8h	6671
57	3	107347B_TLS_0h_no4sU	5
57	3	107349B_TLS_1h	645
57	3	107351B_TLS_2h	3105
57	3	107353B_TLS_4h	7598
57	3	107355B_TLS_8h	9899
57	4	107319A_TLS_1h	53
57	4	107321A_TLS_2h	712
57	4	107323A_TLS_4h	1656
57	4	107325A_TLS_8h	2712
57	4	107347B_TLS_0h_no4sU	3
57	4	107349B_TLS_1h	150
57	4	107351B_TLS_2h	1294
57	4	107353B_TLS_4h	3639
57	4	107355B_TLS_8h	4598
57	5	107319A_TLS_1h	8
57	5	107321A_TLS_2h	192
57	5	107323A_TLS_4h	514
57	5	107325A_TLS_8h	964
57	5	107349B_TLS_1h	58
57	5	107351B_TLS_2h	479
57	5	107353B_TLS_4h	1602
57	5	107355B_TLS_8h	1972
57	6	107319A_TLS_1h	2
57	6	107321A_TLS_2h	43
57	6	107323A_TLS_4h	171
57	6	107325A_TLS_8h	289
57	6	107349B_TLS_1h	9
57	6	107351B_TLS_2h	182
57	6	107353B_TLS_4h	598
57	6	107355B_TLS_8h	783
57	7	107321A_TLS_2h	9
57	7	107323A_TLS_4h	43
57	7	107325A_TLS_8h	86
57	7	107349B_TLS_1h	2
57	7	107351B_TLS_2h	56
57	7	107353B_TLS_4h	212
57	7	107355B_TLS_8h	262
57	8	107321A_TLS_2h	3
57	8	107323A_TLS_4h	11
57	8	107325A_TLS_8h	40
57	8	107351B_TLS_2h	26
57	8	107353B_TLS_4h	63
57	8	107355B_TLS_8h	96
57	9	107323A_TLS_4h	3
57	9	107325A_TLS_8h	4
57	9	107351B_TLS_2h	3
57	9	107353B_TLS_4h	29
57	9	107355B_TLS_8h	21
57	10	107325A_TLS_8h	1
57	10	107353B_TLS_4h	1
58	0	107317A_TLS_0h_no4sU	74679
58	0	107319A_TLS_1h	63887
58	0	107321A_TLS_2h	70402
58	0	107323A_TLS_4h	44915
58	0	107325A_TLS_8h	28495
58	0	107347B_TLS_0h_no4sU	82948
58	0	107349B_TLS_1h	69517
58	0	107351B_TLS_2h	68703
58	0	107353B_TLS_4h	45260
58	0	107355B_TLS_8h	28319
58	1	107317A_TLS_0h_no4sU	1576
58	1	107319A_TLS_1h	5399
58	1	107321A_TLS_2h	15638
58	1	107323A_TLS_4h	19453
58	1	107325A_TLS_8h	21524
58	1	107347B_TLS_0h_no4sU	1710
58	1	107349B_TLS_1h	5816
58	1	107351B_TLS_2h	12947
58	1	107353B_TLS_4h	20130
58	1	107355B_TLS_8h	22698
58	2	107317A_TLS_0h_no4sU	30
58	2	107319A_TLS_1h	1115
58	2	107321A_TLS_2h	6126
58	2	107323A_TLS_4h	10334
58	2	107325A_TLS_8h	13413
58	2	107347B_TLS_0h_no4sU	35
58	2	107349B_TLS_1h	1696
58	2	107351B_TLS_2h	6415
58	2	107353B_TLS_4h	13308
58	2	107355B_TLS_8h	16662
58	3	107317A_TLS_0h_no4sU	3
58	3	107319A_TLS_1h	251
58	3	107321A_TLS_2h	2134
58	3	107323A_TLS_4h	4360
58	3	107325A_TLS_8h	6377
58	3	107349B_TLS_1h	570
58	3	107351B_TLS_2h	3013
58	3	107353B_TLS_4h	7433
58	3	107355B_TLS_8h	9482
58	4	107319A_TLS_1h	58
58	4	107321A_TLS_2h	628
58	4	107323A_TLS_4h	1566
58	4	107325A_TLS_8h	2589
58	4	107349B_TLS_1h	148
58	4	107351B_TLS_2h	1213
58	4	107353B_TLS_4h	3509
58	4	107355B_TLS_8h	4441
58	5	107319A_TLS_1h	18
58	5	107321A_TLS_2h	166
58	5	107323A_TLS_4h	483
58	5	107325A_TLS_8h	926
58	5	107349B_TLS_1h	50
58	5	107351B_TLS_2h	456
58	5	107353B_TLS_4h	1472
58	5	107355B_TLS_8h	1824
58	6	107321A_TLS_2h	54
58	6	107323A_TLS_4h	171
58	6	107325A_TLS_8h	267
58	6	107349B_TLS_1h	9
58	6	107351B_TLS_2h	179
58	6	107353B_TLS_4h	550
58	6	107355B_TLS_8h	777
58	7	107321A_TLS_2h	12
58	7	107323A_TLS_4h	47
58	7	107325A_TLS_8h	103
58	7	107349B_TLS_1h	3
58	7	107351B_TLS_2h	68
58	7	107353B_TLS_4h	238
58	7	107355B_TLS_8h	234
58	8	107321A_TLS_2h	11
58	8	107323A_TLS_4h	10
58	8	107325A_TLS_8h	35
58	8	107351B_TLS_2h	13
58	8	107353B_TLS_4h	84
58	8	107355B_TLS_8h	87
58	9	107321A_TLS_2h	2
58	9	107323A_TLS_4h	7
58	9	107325A_TLS_8h	11
58	9	107349B_TLS_1h	1
58	9	107351B_TLS_2h	2
58	9	107353B_TLS_4h	24
58	9	107355B_TLS_8h	26
58	10	107321A_TLS_2h	1
58	10	107353B_TLS_4h	1
58	10	107355B_TLS_8h	3
59	0	107317A_TLS_0h_no4sU	68882
59	0	107319A_TLS_1h	59422
59	0	107321A_TLS_2h	65262
59	0	107323A_TLS_4h	41285
59	0	107325A_TLS_8h	25258
59	0	107347B_TLS_0h_no4sU	76920
59	0	107349B_TLS_1h	64921
59	0	107351B_TLS_2h	62510
59	0	107353B_TLS_4h	41752
59	0	107355B_TLS_8h	25497
59	1	107317A_TLS_0h_no4sU	1505
59	1	107319A_TLS_1h	5055
59	1	107321A_TLS_2h	14664
59	1	107323A_TLS_4h	18013
59	1	107325A_TLS_8h	19958
59	1	107347B_TLS_0h_no4sU	1664
59	1	107349B_TLS_1h	5597
59	1	107351B_TLS_2h	11937
59	1	107353B_TLS_4h	18732
59	1	107355B_TLS_8h	20964
59	2	107317A_TLS_0h_no4sU	40
59	2	107319A_TLS_1h	1130
59	2	107321A_TLS_2h	5996
59	2	107323A_TLS_4h	9524
59	2	107325A_TLS_8h	12443
59	2	107347B_TLS_0h_no4sU	36
59	2	107349B_TLS_1h	1631
59	2	107351B_TLS_2h	5931
59	2	107353B_TLS_4h	12609
59	2	107355B_TLS_8h	15576
59	3	107317A_TLS_0h_no4sU	2
59	3	107319A_TLS_1h	245
59	3	107321A_TLS_2h	2055
59	3	107323A_TLS_4h	4191
59	3	107325A_TLS_8h	5998
59	3	107347B_TLS_0h_no4sU	1
59	3	107349B_TLS_1h	563
59	3	107351B_TLS_2h	2892
59	3	107353B_TLS_4h	6969
59	3	107355B_TLS_8h	8859
59	4	107319A_TLS_1h	68
59	4	107321A_TLS_2h	711
59	4	107323A_TLS_4h	1578
59	4	107325A_TLS_8h	2502
59	4	107347B_TLS_0h_no4sU	1
59	4	107349B_TLS_1h	174
59	4	107351B_TLS_2h	1253
59	4	107353B_TLS_4h	3442
59	4	107355B_TLS_8h	4346
59	5	107319A_TLS_1h	11
59	5	107321A_TLS_2h	193
59	5	107323A_TLS_4h	475
59	5	107325A_TLS_8h	851
59	5	107349B_TLS_1h	51
59	5	107351B_TLS_2h	483
59	5	107353B_TLS_4h	1430
59	5	107355B_TLS_8h	1813
59	6	107319A_TLS_1h	5
59	6	107321A_TLS_2h	56
59	6	107323A_TLS_4h	143
59	6	107325A_TLS_8h	300
59	6	107349B_TLS_1h	13
59	6	107351B_TLS_2h	155
59	6	107353B_TLS_4h	591
59	6	107355B_TLS_8h	663
59	7	107319A_TLS_1h	5
59	7	107321A_TLS_2h	17
59	7	107323A_TLS_4h	48
59	7	107325A_TLS_8h	94
59	7	107349B_TLS_1h	6
59	7	107351B_TLS_2h	52
59	7	107353B_TLS_4h	207
59	7	107355B_TLS_8h	272
59	8	107321A_TLS_2h	3
59	8	107323A_TLS_4h	17
59	8	107325A_TLS_8h	27
59	8	107351B_TLS_2h	17
59	8	107353B_TLS_4h	79
59	8	107355B_TLS_8h	95
59	9	107321A_TLS_2h	1
59	9	107323A_TLS_4h	2
59	9	107325A_TLS_8h	6
59	9	107349B_TLS_1h	1
59	9	107351B_TLS_2h	6
59	9	107353B_TLS_4h	28
59	9	107355B_TLS_8h	31
59	10	107355B_TLS_8h	2
60	0	107317A_TLS_0h_no4sU	62807
60	0	107319A_TLS_1h	54326
60	0	107321A_TLS_2h	59275
60	0	107323A_TLS_4h	37464
60	0	107325A_TLS_8h	22638
60	0	107347B_TLS_0h_no4sU	70826
60	0	107349B_TLS_1h	58761
60	0	107351B_TLS_2h	56953
60	0	107353B_TLS_4h	37922
60	0	107355B_TLS_8h	22748
60	1	107317A_TLS_0h_no4sU	1368
60	1	107319A_TLS_1h	4544
60	1	107321A_TLS_2h	13658
60	1	107323A_TLS_4h	16481
60	1	107325A_TLS_8h	18260
60	1	107347B_TLS_0h_no4sU	1576
60	1	107349B_TLS_1h	5186
60	1	107351B_TLS_2h	11381
60	1	107353B_TLS_4h	17206
60	1	107355B_TLS_8h	19184
60	2	107317A_TLS_0h_no4sU	36
60	2	107319A_TLS_1h	1120
60	2	107321A_TLS_2h	5538
60	2	107323A_TLS_4h	8946
60	2	107325A_TLS_8h	11710
60	2	107347B_TLS_0h_no4sU	45
60	2	107349B_TLS_1h	1609
60	2	107351B_TLS_2h	5758
60	2	107353B_TLS_4h	11733
60	2	107355B_TLS_8h	14191
60	3	107317A_TLS_0h_no4sU	5
60	3	107319A_TLS_1h	255
60	3	107321A_TLS_2h	2034
60	3	107323A_TLS_4h	4012
60	3	107325A_TLS_8h	5744
60	3	107347B_TLS_0h_no4sU	2
60	3	107349B_TLS_1h	500
60	3	107351B_TLS_2h	2667
60	3	107353B_TLS_4h	6664
60	3	107355B_TLS_8h	8308
60	4	107317A_TLS_0h_no4sU	1
60	4	107319A_TLS_1h	49
60	4	107321A_TLS_2h	602
60	4	107323A_TLS_4h	1452
60	4	107325A_TLS_8h	2314
60	4	107347B_TLS_0h_no4sU	1
60	4	107349B_TLS_1h	179
60	4	107351B_TLS_2h	1180
60	4	107353B_TLS_4h	3164
60	4	107355B_TLS_8h	4243
60	5	107319A_TLS_1h	8
60	5	107321A_TLS_2h	197
60	5	107323A_TLS_4h	529
60	5	107325A_TLS_8h	849
60	5	107349B_TLS_1h	58
60	5	107351B_TLS_2h	436
60	5	107353B_TLS_4h	1394
60	5	107355B_TLS_8h	1737
60	6	107319A_TLS_1h	2
60	6	107321A_TLS_2h	64
60	6	107323A_TLS_4h	142
60	6	107325A_TLS_8h	292
60	6	107349B_TLS_1h	15
60	6	107351B_TLS_2h	161
60	6	107353B_TLS_4h	578
60	6	107355B_TLS_8h	644
60	7	107321A_TLS_2h	12
60	7	107323A_TLS_4h	50
60	7	107325A_TLS_8h	87
60	7	107349B_TLS_1h	2
60	7	107351B_TLS_2h	58
60	7	107353B_TLS_4h	230
60	7	107355B_TLS_8h	217
60	8	107323A_TLS_4h	10
60	8	107325A_TLS_8h	20
60	8	107349B_TLS_1h	3
60	8	107351B_TLS_2h	19
60	8	107353B_TLS_4h	68
60	8	107355B_TLS_8h	100
60	9	107323A_TLS_4h	3
60	9	107325A_TLS_8h	7
60	9	107351B_TLS_2h	4
60	9	107353B_TLS_4h	30
60	9	107355B_TLS_8h	27
60	10	107325A_TLS_8h	2
60	10	107353B_TLS_4h	3
60	10	107355B_TLS_8h	4
61	0	107317A_TLS_0h_no4sU	57068
61	0	107319A_TLS_1h	50075
61	0	107321A_TLS_2h	53746
61	0	107323A_TLS_4h	33840
61	0	107325A_TLS_8h	20144
61	0	107347B_TLS_0h_no4sU	64345
61	0	107349B_TLS_1h	54118
61	0	107351B_TLS_2h	51248
61	0	107353B_TLS_4h	33979
61	0	107355B_TLS_8h	20528
61	1	107317A_TLS_0h_no4sU	1270
61	1	107319A_TLS_1h	4377
61	1	107321A_TLS_2h	12976
61	1	107323A_TLS_4h	15442
61	1	107325A_TLS_8h	16574
61	1	107347B_TLS_0h_no4sU	1419
61	1	107349B_TLS_1h	4896
61	1	107351B_TLS_2h	10185
61	1	107353B_TLS_4h	15660
61	1	107355B_TLS_8h	17370
61	2	107317A_TLS_0h_no4sU	36
61	2	107319A_TLS_1h	1002
61	2	107321A_TLS_2h	5310
61	2	107323A_TLS_4h	8488
61	2	107325A_TLS_8h	10878
61	2	107347B_TLS_0h_no4sU	38
61	2	107349B_TLS_1h	1556
61	2	107351B_TLS_2h	5304
61	2	107353B_TLS_4h	10862
61	2	107355B_TLS_8h	13657
61	3	107317A_TLS_0h_no4sU	2
61	3	107319A_TLS_1h	255
61	3	107321A_TLS_2h	1926
61	3	107323A_TLS_4h	3677
61	3	107325A_TLS_8h	5346
61	3	107347B_TLS_0h_no4sU	2
61	3	107349B_TLS_1h	509
61	3	107351B_TLS_2h	2585
61	3	107353B_TLS_4h	6149
61	3	107355B_TLS_8h	7871
61	4	107319A_TLS_1h	59
61	4	107321A_TLS_2h	566
61	4	107323A_TLS_4h	1388
61	4	107325A_TLS_8h	2177
61	4	107349B_TLS_1h	156
61	4	107351B_TLS_2h	1162
61	4	107353B_TLS_4h	2988
61	4	107355B_TLS_8h	3804
61	5	107319A_TLS_1h	11
61	5	107321A_TLS_2h	168
61	5	107323A_TLS_4h	471
61	5	107325A_TLS_8h	807
61	5	107349B_TLS_1h	42
61	5	107351B_TLS_2h	435
61	5	107353B_TLS_4h	1330
61	5	107355B_TLS_8h	1708
61	6	107319A_TLS_1h	2
61	6	107321A_TLS_2h	44
61	6	107323A_TLS_4h	166
61	6	107325A_TLS_8h	256
61	6	107349B_TLS_1h	11
61	6	107351B_TLS_2h	144
61	6	107353B_TLS_4h	581
61	6	107355B_TLS_8h	678
61	7	107319A_TLS_1h	1
61	7	107321A_TLS_2h	20
61	7	107323A_TLS_4h	40
61	7	107325A_TLS_8h	89
61	7	107349B_TLS_1h	3
61	7	107351B_TLS_2h	73
61	7	107353B_TLS_4h	204
61	7	107355B_TLS_8h	252
61	8	107321A_TLS_2h	5
61	8	107323A_TLS_4h	18
61	8	107325A_TLS_8h	26
61	8	107351B_TLS_2h	14
61	8	107353B_TLS_4h	85
61	8	107355B_TLS_8h	87
61	9	107321A_TLS_2h	1
61	9	107323A_TLS_4h	4
61	9	107325A_TLS_8h	10
61	9	107351B_TLS_2h	7
61	9	107353B_TLS_4h	24
61	9	107355B_TLS_8h	22
61	10	107353B_TLS_4h	2
61	10	107355B_TLS_8h	5
62	0	107317A_TLS_0h_no4sU	52049
62	0	107319A_TLS_1h	45661
62	0	107321A_TLS_2h	48989
62	0	107323A_TLS_4h	30467
62	0	107325A_TLS_8h	17877
62	0	107347B_TLS_0h_no4sU	59396
62	0	107349B_TLS_1h	49777
62	0	107351B_TLS_2h	46331
62	0	107353B_TLS_4h	30864
62	0	107355B_TLS_8h	18334
62	1	107317A_TLS_0h_no4sU	1095
62	1	107319A_TLS_1h	4044
62	1	107321A_TLS_2h	11554
62	1	107323A_TLS_4h	13948
62	1	107325A_TLS_8h	14997
62	1	107347B_TLS_0h_no4sU	1295
62	1	107349B_TLS_1h	4594
62	1	107351B_TLS_2h	9551
62	1	107353B_TLS_4h	14220
62	1	107355B_TLS_8h	15838
62	2	107317A_TLS_0h_no4sU	38
62	2	107319A_TLS_1h	947
62	2	107321A_TLS_2h	4901
62	2	107323A_TLS_4h	7752
62	2	107325A_TLS_8h	9744
62	2	107347B_TLS_0h_no4sU	41
62	2	107349B_TLS_1h	1439
62	2	107351B_TLS_2h	4952
62	2	107353B_TLS_4h	10001
62	2	107355B_TLS_8h	12243
62	3	107317A_TLS_0h_no4sU	6
62	3	107319A_TLS_1h	227
62	3	107321A_TLS_2h	1721
62	3	107323A_TLS_4h	3455
62	3	107325A_TLS_8h	4800
62	3	107347B_TLS_0h_no4sU	2
62	3	107349B_TLS_1h	490
62	3	107351B_TLS_2h	2383
62	3	107353B_TLS_4h	5894
62	3	107355B_TLS_8h	7317
62	4	107317A_TLS_0h_no4sU	1
62	4	107319A_TLS_1h	51
62	4	107321A_TLS_2h	610
62	4	107323A_TLS_4h	1358
62	4	107325A_TLS_8h	2061
62	4	107347B_TLS_0h_no4sU	1
62	4	107349B_TLS_1h	162
62	4	107351B_TLS_2h	1107
62	4	107353B_TLS_4h	2968
62	4	107355B_TLS_8h	3740
62	5	107319A_TLS_1h	16
62	5	107321A_TLS_2h	168
62	5	107323A_TLS_4h	466
62	5	107325A_TLS_8h	782
62	5	107349B_TLS_1h	48
62	5	107351B_TLS_2h	457
62	5	107353B_TLS_4h	1353
62	5	107355B_TLS_8h	1648
62	6	107319A_TLS_1h	2
62	6	107321A_TLS_2h	42
62	6	107323A_TLS_4h	140
62	6	107325A_TLS_8h	272
62	6	107349B_TLS_1h	12
62	6	107351B_TLS_2h	158
62	6	107353B_TLS_4h	546
62	6	107355B_TLS_8h	650
62	7	107319A_TLS_1h	1
62	7	107321A_TLS_2h	17
62	7	107323A_TLS_4h	42
62	7	107325A_TLS_8h	80
62	7	107349B_TLS_1h	4
