n	d	Condition	count
73	0	107339B_SLAM_1h	11355
73	0	107341B_SLAM_2h	7173
73	0	107343B_SLAM_4h	4999
73	0	107345B_SLAM_8h	2378
73	1	107307A_SLAM_0h_no4sU	318
73	1	107309A_SLAM_1h	689
73	1	107311A_SLAM_2h	1635
73	1	107313A_SLAM_4h	1340
73	1	107315A_SLAM_8h	1547
73	1	107337B_SLAM_0h_no4sU	437
73	1	107339B_SLAM_1h	1206
73	1	107341B_SLAM_2h	1514
73	1	107343B_SLAM_4h	2221
73	1	107345B_SLAM_8h	2347
7	0	107307A_SLAM_0h_no4sU	374711
7	0	107309A_SLAM_1h	310692
7	0	107311A_SLAM_2h	343515
7	0	107313A_SLAM_4h	314023
7	0	107315A_SLAM_8h	281313
7	0	107337B_SLAM_0h_no4sU	383336
7	0	107339B_SLAM_1h	314246
7	0	107341B_SLAM_2h	344369
7	0	107343B_SLAM_4h	369064
7	0	107345B_SLAM_8h	310884
73	2	107307A_SLAM_0h_no4sU	12
73	2	107309A_SLAM_1h	186
73	2	107311A_SLAM_2h	729
73	2	107313A_SLAM_4h	922
73	2	107315A_SLAM_8h	1192
73	2	107337B_SLAM_0h_no4sU	9
73	2	107339B_SLAM_1h	414
73	2	107341B_SLAM_2h	805
73	2	107343B_SLAM_4h	1730
73	2	107345B_SLAM_8h	1976
7	1	107307A_SLAM_0h_no4sU	2261
7	1	107309A_SLAM_1h	4945
7	1	107311A_SLAM_2h	15839
7	1	107313A_SLAM_4h	28047
7	1	107315A_SLAM_8h	39793
7	1	107337B_SLAM_0h_no4sU	2237
7	1	107339B_SLAM_1h	5232
7	1	107341B_SLAM_2h	16453
7	1	107343B_SLAM_4h	41619
7	1	107345B_SLAM_8h	50470
73	3	107307A_SLAM_0h_no4sU	1
73	3	107309A_SLAM_1h	55
73	3	107311A_SLAM_2h	313
73	3	107313A_SLAM_4h	488
73	3	107315A_SLAM_8h	668
73	3	107337B_SLAM_0h_no4sU	1
73	3	107339B_SLAM_1h	160
73	3	107341B_SLAM_2h	462
73	3	107343B_SLAM_4h	1157
73	3	107345B_SLAM_8h	1385
7	2	107307A_SLAM_0h_no4sU	16
7	2	107309A_SLAM_1h	132
7	2	107311A_SLAM_2h	768
7	2	107313A_SLAM_4h	1952
7	2	107315A_SLAM_8h	3281
7	2	107337B_SLAM_0h_no4sU	19
7	2	107339B_SLAM_1h	204
7	2	107341B_SLAM_2h	1276
7	2	107343B_SLAM_4h	4138
7	2	107345B_SLAM_8h	5216
73	4	107309A_SLAM_1h	13
73	4	107311A_SLAM_2h	115
73	4	107313A_SLAM_4h	205
73	4	107315A_SLAM_8h	348
73	4	107337B_SLAM_0h_no4sU	1
73	4	107339B_SLAM_1h	60
73	4	107341B_SLAM_2h	216
73	4	107343B_SLAM_4h	661
73	4	107345B_SLAM_8h	696
7	3	107309A_SLAM_1h	5
7	3	107311A_SLAM_2h	24
7	3	107313A_SLAM_4h	90
7	3	107315A_SLAM_8h	146
7	3	107339B_SLAM_1h	13
7	3	107341B_SLAM_2h	88
7	3	107343B_SLAM_4h	273
7	3	107345B_SLAM_8h	333
73	5	107309A_SLAM_1h	8
73	5	107311A_SLAM_2h	49
73	5	107313A_SLAM_4h	75
73	5	107315A_SLAM_8h	133
73	5	107339B_SLAM_1h	16
73	5	107341B_SLAM_2h	95
73	5	107343B_SLAM_4h	346
73	5	107345B_SLAM_8h	334
73	6	107311A_SLAM_2h	9
73	6	107313A_SLAM_4h	24
73	6	107315A_SLAM_8h	59
73	6	107339B_SLAM_1h	4
73	6	107341B_SLAM_2h	45
73	6	107343B_SLAM_4h	163
73	6	107345B_SLAM_8h	147
7	4	107307A_SLAM_0h_no4sU	1
7	4	107309A_SLAM_1h	1
7	4	107311A_SLAM_2h	2
7	4	107313A_SLAM_4h	3
7	4	107315A_SLAM_8h	8
7	4	107339B_SLAM_1h	1
7	4	107341B_SLAM_2h	2
7	4	107343B_SLAM_4h	18
7	4	107345B_SLAM_8h	13
73	7	107311A_SLAM_2h	2
73	7	107313A_SLAM_4h	5
73	7	107315A_SLAM_8h	15
73	7	107339B_SLAM_1h	2
73	7	107341B_SLAM_2h	13
73	7	107343B_SLAM_4h	76
73	7	107345B_SLAM_8h	65
73	8	107313A_SLAM_4h	2
73	8	107315A_SLAM_8h	6
73	8	107339B_SLAM_1h	2
73	8	107341B_SLAM_2h	2
73	8	107343B_SLAM_4h	29
73	8	107345B_SLAM_8h	26
73	9	107341B_SLAM_2h	1
73	9	107343B_SLAM_4h	8
73	9	107345B_SLAM_8h	11
73	10	107315A_SLAM_8h	1
73	10	107341B_SLAM_2h	1
73	10	107343B_SLAM_4h	1
74	0	107307A_SLAM_0h_no4sU	9796
74	0	107309A_SLAM_1h	5293
74	0	107311A_SLAM_2h	5324
74	0	107313A_SLAM_4h	2451
74	0	107315A_SLAM_8h	1440
74	0	107337B_SLAM_0h_no4sU	11957
74	0	107339B_SLAM_1h	9468
74	0	107341B_SLAM_2h	6132
74	0	107343B_SLAM_4h	4071
74	0	107345B_SLAM_8h	1994
74	1	107307A_SLAM_0h_no4sU	308
74	1	107309A_SLAM_1h	575
74	1	107311A_SLAM_2h	1331
74	1	107313A_SLAM_4h	1186
74	1	107315A_SLAM_8h	1318
74	1	107337B_SLAM_0h_no4sU	359
74	1	107339B_SLAM_1h	1075
74	1	107341B_SLAM_2h	1314
74	1	107343B_SLAM_4h	1833
74	1	107345B_SLAM_8h	2030
8	0	107307A_SLAM_0h_no4sU	372901
8	0	107309A_SLAM_1h	308067
8	0	107311A_SLAM_2h	338640
8	0	107313A_SLAM_4h	309839
8	0	107315A_SLAM_8h	274810
8	0	107337B_SLAM_0h_no4sU	382508
8	0	107339B_SLAM_1h	317357
8	0	107341B_SLAM_2h	340021
8	0	107343B_SLAM_4h	366904
8	0	107345B_SLAM_8h	304150
74	2	107307A_SLAM_0h_no4sU	22
74	2	107309A_SLAM_1h	157
74	2	107311A_SLAM_2h	643
74	2	107313A_SLAM_4h	777
74	2	107315A_SLAM_8h	1010
74	2	107337B_SLAM_0h_no4sU	9
74	2	107339B_SLAM_1h	361
74	2	107341B_SLAM_2h	674
74	2	107343B_SLAM_4h	1548
74	2	107345B_SLAM_8h	1690
8	1	107307A_SLAM_0h_no4sU	2439
8	1	107309A_SLAM_1h	5318
8	1	107311A_SLAM_2h	17164
8	1	107313A_SLAM_4h	30861
8	1	107315A_SLAM_8h	44077
8	1	107337B_SLAM_0h_no4sU	2667
8	1	107339B_SLAM_1h	5975
8	1	107341B_SLAM_2h	18150
8	1	107343B_SLAM_4h	45180
8	1	107345B_SLAM_8h	55869
74	3	107307A_SLAM_0h_no4sU	1
74	3	107309A_SLAM_1h	46
74	3	107311A_SLAM_2h	288
74	3	107313A_SLAM_4h	374
74	3	107315A_SLAM_8h	635
74	3	107337B_SLAM_0h_no4sU	3
74	3	107339B_SLAM_1h	138
74	3	107341B_SLAM_2h	349
74	3	107343B_SLAM_4h	987
74	3	107345B_SLAM_8h	1101
8	2	107307A_SLAM_0h_no4sU	22
8	2	107309A_SLAM_1h	173
8	2	107311A_SLAM_2h	1005
8	2	107313A_SLAM_4h	2426
8	2	107315A_SLAM_8h	4165
8	2	107337B_SLAM_0h_no4sU	18
8	2	107339B_SLAM_1h	250
8	2	107341B_SLAM_2h	1665
8	2	107343B_SLAM_4h	5198
8	2	107345B_SLAM_8h	6596
74	4	107309A_SLAM_1h	11
74	4	107311A_SLAM_2h	111
74	4	107313A_SLAM_4h	170
74	4	107315A_SLAM_8h	286
74	4	107337B_SLAM_0h_no4sU	1
74	4	107339B_SLAM_1h	50
74	4	107341B_SLAM_2h	185
74	4	107343B_SLAM_4h	546
74	4	107345B_SLAM_8h	618
74	5	107309A_SLAM_1h	7
74	5	107311A_SLAM_2h	43
74	5	107313A_SLAM_4h	66
74	5	107315A_SLAM_8h	115
74	5	107339B_SLAM_1h	18
74	5	107341B_SLAM_2h	92
74	5	107343B_SLAM_4h	286
74	5	107345B_SLAM_8h	295
8	3	107307A_SLAM_0h_no4sU	2
8	3	107309A_SLAM_1h	10
8	3	107311A_SLAM_2h	38
8	3	107313A_SLAM_4h	149
8	3	107315A_SLAM_8h	268
8	3	107337B_SLAM_0h_no4sU	1
8	3	107339B_SLAM_1h	8
8	3	107341B_SLAM_2h	110
8	3	107343B_SLAM_4h	427
8	3	107345B_SLAM_8h	499
74	6	107311A_SLAM_2h	10
74	6	107313A_SLAM_4h	28
74	6	107315A_SLAM_8h	40
74	6	107339B_SLAM_1h	7
74	6	107341B_SLAM_2h	41
74	6	107343B_SLAM_4h	131
74	6	107345B_SLAM_8h	145
8	4	107309A_SLAM_1h	1
8	4	107311A_SLAM_2h	2
8	4	107313A_SLAM_4h	6
8	4	107315A_SLAM_8h	9
8	4	107337B_SLAM_0h_no4sU	1
8	4	107339B_SLAM_1h	1
8	4	107341B_SLAM_2h	5
8	4	107343B_SLAM_4h	20
8	4	107345B_SLAM_8h	15
8	5	107315A_SLAM_8h	2
8	5	107343B_SLAM_4h	3
8	5	107345B_SLAM_8h	1
74	7	107309A_SLAM_1h	1
74	7	107311A_SLAM_2h	2
74	7	107313A_SLAM_4h	12
74	7	107315A_SLAM_8h	11
74	7	107339B_SLAM_1h	1
74	7	107341B_SLAM_2h	15
74	7	107343B_SLAM_4h	68
74	7	107345B_SLAM_8h	51
74	8	107313A_SLAM_4h	4
74	8	107315A_SLAM_8h	4
74	8	107339B_SLAM_1h	2
74	8	107341B_SLAM_2h	6
74	8	107343B_SLAM_4h	25
74	8	107345B_SLAM_8h	23
74	9	107313A_SLAM_4h	1
74	9	107315A_SLAM_8h	2
74	9	107343B_SLAM_4h	9
74	9	107345B_SLAM_8h	7
74	10	107341B_SLAM_2h	2
74	10	107345B_SLAM_8h	1
75	0	107307A_SLAM_0h_no4sU	8321
75	0	107309A_SLAM_1h	4361
75	0	107311A_SLAM_2h	4528
75	0	107313A_SLAM_4h	2086
75	0	107315A_SLAM_8h	1091
75	0	107337B_SLAM_0h_no4sU	9971
75	0	107339B_SLAM_1h	7987
75	0	107341B_SLAM_2h	5166
75	0	107343B_SLAM_4h	3410
75	0	107345B_SLAM_8h	1727
75	1	107307A_SLAM_0h_no4sU	231
75	1	107309A_SLAM_1h	466
75	1	107311A_SLAM_2h	1120
75	1	107313A_SLAM_4h	963
75	1	107315A_SLAM_8h	1049
75	1	107337B_SLAM_0h_no4sU	280
75	1	107339B_SLAM_1h	882
75	1	107341B_SLAM_2h	1033
75	1	107343B_SLAM_4h	1565
75	1	107345B_SLAM_8h	1605
9	0	107307A_SLAM_0h_no4sU	371530
9	0	107309A_SLAM_1h	305318
9	0	107311A_SLAM_2h	339051
9	0	107313A_SLAM_4h	304706
9	0	107315A_SLAM_8h	270839
9	0	107337B_SLAM_0h_no4sU	386033
9	0	107339B_SLAM_1h	316773
9	0	107341B_SLAM_2h	337526
9	0	107343B_SLAM_4h	363506
9	0	107345B_SLAM_8h	297613
75	2	107307A_SLAM_0h_no4sU	14
75	2	107309A_SLAM_1h	143
75	2	107311A_SLAM_2h	524
75	2	107313A_SLAM_4h	620
75	2	107315A_SLAM_8h	767
75	2	107337B_SLAM_0h_no4sU	11
75	2	107339B_SLAM_1h	300
75	2	107341B_SLAM_2h	608
75	2	107343B_SLAM_4h	1281
75	2	107345B_SLAM_8h	1451
9	1	107307A_SLAM_0h_no4sU	2692
9	1	107309A_SLAM_1h	5896
9	1	107311A_SLAM_2h	18835
9	1	107313A_SLAM_4h	33284
9	1	107315A_SLAM_8h	47906
9	1	107337B_SLAM_0h_no4sU	2934
9	1	107339B_SLAM_1h	6658
9	1	107341B_SLAM_2h	20009
9	1	107343B_SLAM_4h	49671
9	1	107345B_SLAM_8h	60434
75	3	107307A_SLAM_0h_no4sU	3
75	3	107309A_SLAM_1h	50
75	3	107311A_SLAM_2h	234
75	3	107313A_SLAM_4h	322
75	3	107315A_SLAM_8h	491
75	3	107337B_SLAM_0h_no4sU	1
75	3	107339B_SLAM_1h	124
75	3	107341B_SLAM_2h	283
75	3	107343B_SLAM_4h	789
75	3	107345B_SLAM_8h	920
9	2	107307A_SLAM_0h_no4sU	27
9	2	107309A_SLAM_1h	218
9	2	107311A_SLAM_2h	1318
9	2	107313A_SLAM_4h	2927
9	2	107315A_SLAM_8h	5132
9	2	107337B_SLAM_0h_no4sU	27
9	2	107339B_SLAM_1h	311
9	2	107341B_SLAM_2h	2018
9	2	107343B_SLAM_4h	6558
9	2	107345B_SLAM_8h	7936
75	4	107309A_SLAM_1h	16
75	4	107311A_SLAM_2h	92
75	4	107313A_SLAM_4h	151
75	4	107315A_SLAM_8h	243
75	4	107339B_SLAM_1h	43
75	4	107341B_SLAM_2h	161
75	4	107343B_SLAM_4h	448
75	4	107345B_SLAM_8h	499
9	3	107307A_SLAM_0h_no4sU	3
9	3	107309A_SLAM_1h	13
9	3	107311A_SLAM_2h	73
9	3	107313A_SLAM_4h	182
9	3	107315A_SLAM_8h	345
9	3	107337B_SLAM_0h_no4sU	3
9	3	107339B_SLAM_1h	13
9	3	107341B_SLAM_2h	158
9	3	107343B_SLAM_4h	647
9	3	107345B_SLAM_8h	776
75	5	107309A_SLAM_1h	2
75	5	107311A_SLAM_2h	26
75	5	107313A_SLAM_4h	61
75	5	107315A_SLAM_8h	111
75	5	107337B_SLAM_0h_no4sU	1
75	5	107339B_SLAM_1h	21
75	5	107341B_SLAM_2h	69
75	5	107343B_SLAM_4h	239
75	5	107345B_SLAM_8h	246
9	4	107309A_SLAM_1h	1
9	4	107311A_SLAM_2h	4
9	4	107313A_SLAM_4h	11
9	4	107315A_SLAM_8h	18
9	4	107337B_SLAM_0h_no4sU	1
9	4	107339B_SLAM_1h	2
9	4	107341B_SLAM_2h	16
9	4	107343B_SLAM_4h	38
9	4	107345B_SLAM_8h	50
75	6	107309A_SLAM_1h	1
75	6	107311A_SLAM_2h	5
75	6	107313A_SLAM_4h	16
75	6	107315A_SLAM_8h	38
75	6	107339B_SLAM_1h	4
75	6	107341B_SLAM_2h	22
75	6	107343B_SLAM_4h	115
75	6	107345B_SLAM_8h	116
75	7	107309A_SLAM_1h	1
75	7	107311A_SLAM_2h	3
75	7	107313A_SLAM_4h	5
75	7	107315A_SLAM_8h	15
75	7	107339B_SLAM_1h	1
75	7	107341B_SLAM_2h	13
75	7	107343B_SLAM_4h	42
75	7	107345B_SLAM_8h	36
9	5	107315A_SLAM_8h	1
9	5	107343B_SLAM_4h	4
9	5	107345B_SLAM_8h	1
75	8	107311A_SLAM_2h	3
75	8	107313A_SLAM_4h	1
75	8	107315A_SLAM_8h	8
75	8	107341B_SLAM_2h	2
75	8	107343B_SLAM_4h	26
75	8	107345B_SLAM_8h	19
75	9	107311A_SLAM_2h	1
75	9	107315A_SLAM_8h	1
75	9	107343B_SLAM_4h	4
75	9	107345B_SLAM_8h	5
75	10	107343B_SLAM_4h	1
76	0	107307A_SLAM_0h_no4sU	6913
76	0	107309A_SLAM_1h	3713
76	0	107311A_SLAM_2h	3655
76	0	107313A_SLAM_4h	1736
76	0	107315A_SLAM_8h	893
76	0	107337B_SLAM_0h_no4sU	8181
76	0	107339B_SLAM_1h	6869
76	0	107341B_SLAM_2h	4125
76	0	107343B_SLAM_4h	2824
76	0	107345B_SLAM_8h	1444
76	1	107307A_SLAM_0h_no4sU	204
76	1	107309A_SLAM_1h	391
76	1	107311A_SLAM_2h	998
76	1	107313A_SLAM_4h	838
76	1	107315A_SLAM_8h	922
76	1	107337B_SLAM_0h_no4sU	243
76	1	107339B_SLAM_1h	773
76	1	107341B_SLAM_2h	864
76	1	107343B_SLAM_4h	1354
76	1	107345B_SLAM_8h	1304
10	0	107307A_SLAM_0h_no4sU	365421
10	0	107309A_SLAM_1h	299677
10	0	107311A_SLAM_2h	331552
10	0	107313A_SLAM_4h	295636
10	0	107315A_SLAM_8h	262357
10	0	107337B_SLAM_0h_no4sU	382226
10	0	107339B_SLAM_1h	314618
10	0	107341B_SLAM_2h	330161
10	0	107343B_SLAM_4h	356091
10	0	107345B_SLAM_8h	289058
76	2	107307A_SLAM_0h_no4sU	6
76	2	107309A_SLAM_1h	105
76	2	107311A_SLAM_2h	433
76	2	107313A_SLAM_4h	510
76	2	107315A_SLAM_8h	722
76	2	107337B_SLAM_0h_no4sU	8
76	2	107339B_SLAM_1h	263
76	2	107341B_SLAM_2h	470
76	2	107343B_SLAM_4h	1003
76	2	107345B_SLAM_8h	1142
10	1	107307A_SLAM_0h_no4sU	2917
10	1	107309A_SLAM_1h	6221
10	1	107311A_SLAM_2h	20276
10	1	107313A_SLAM_4h	35605
10	1	107315A_SLAM_8h	50074
10	1	107337B_SLAM_0h_no4sU	2987
10	1	107339B_SLAM_1h	6940
10	1	107341B_SLAM_2h	21190
10	1	107343B_SLAM_4h	52828
10	1	107345B_SLAM_8h	63713
76	3	107307A_SLAM_0h_no4sU	2
76	3	107309A_SLAM_1h	38
76	3	107311A_SLAM_2h	202
76	3	107313A_SLAM_4h	259
76	3	107315A_SLAM_8h	404
76	3	107339B_SLAM_1h	100
76	3	107341B_SLAM_2h	278
76	3	107343B_SLAM_4h	744
76	3	107345B_SLAM_8h	758
10	2	107307A_SLAM_0h_no4sU	28
10	2	107309A_SLAM_1h	225
10	2	107311A_SLAM_2h	1491
10	2	107313A_SLAM_4h	3594
10	2	107315A_SLAM_8h	6064
10	2	107337B_SLAM_0h_no4sU	28
10	2	107339B_SLAM_1h	384
10	2	107341B_SLAM_2h	2379
10	2	107343B_SLAM_4h	7645
10	2	107345B_SLAM_8h	9517
76	4	107307A_SLAM_0h_no4sU	1
76	4	107309A_SLAM_1h	3
76	4	107311A_SLAM_2h	75
76	4	107313A_SLAM_4h	134
76	4	107315A_SLAM_8h	225
76	4	107339B_SLAM_1h	45
76	4	107341B_SLAM_2h	140
76	4	107343B_SLAM_4h	415
76	4	107345B_SLAM_8h	437
10	3	107307A_SLAM_0h_no4sU	1
10	3	107309A_SLAM_1h	11
10	3	107311A_SLAM_2h	100
10	3	107313A_SLAM_4h	265
10	3	107315A_SLAM_8h	463
10	3	107337B_SLAM_0h_no4sU	2
10	3	107339B_SLAM_1h	23
10	3	107341B_SLAM_2h	236
10	3	107343B_SLAM_4h	812
10	3	107345B_SLAM_8h	991
76	5	107309A_SLAM_1h	3
76	5	107311A_SLAM_2h	18
76	5	107313A_SLAM_4h	44
76	5	107315A_SLAM_8h	80
76	5	107339B_SLAM_1h	11
76	5	107341B_SLAM_2h	63
76	5	107343B_SLAM_4h	191
76	5	107345B_SLAM_8h	206
10	4	107307A_SLAM_0h_no4sU	1
10	4	107311A_SLAM_2h	5
10	4	107313A_SLAM_4h	14
10	4	107315A_SLAM_8h	28
10	4	107339B_SLAM_1h	3
10	4	107341B_SLAM_2h	15
10	4	107343B_SLAM_4h	76
10	4	107345B_SLAM_8h	81
76	6	107311A_SLAM_2h	7
76	6	107313A_SLAM_4h	16
76	6	107315A_SLAM_8h	35
76	6	107339B_SLAM_1h	6
76	6	107341B_SLAM_2h	24
76	6	107343B_SLAM_4h	89
76	6	107345B_SLAM_8h	100
76	7	107311A_SLAM_2h	2
76	7	107313A_SLAM_4h	6
76	7	107315A_SLAM_8h	17
76	7	107339B_SLAM_1h	2
76	7	107341B_SLAM_2h	9
76	7	107343B_SLAM_4h	39
76	7	107345B_SLAM_8h	38
10	5	107309A_SLAM_1h	1
10	5	107313A_SLAM_4h	1
10	5	107315A_SLAM_8h	2
10	5	107341B_SLAM_2h	2
10	5	107343B_SLAM_4h	4
10	5	107345B_SLAM_8h	5
76	8	107311A_SLAM_2h	2
76	8	107313A_SLAM_4h	2
76	8	107315A_SLAM_8h	5
76	8	107339B_SLAM_1h	1
76	8	107341B_SLAM_2h	3
76	8	107343B_SLAM_4h	15
76	8	107345B_SLAM_8h	21
10	6	107343B_SLAM_4h	1
76	9	107313A_SLAM_4h	1
76	9	107341B_SLAM_2h	2
76	9	107343B_SLAM_4h	6
76	9	107345B_SLAM_8h	7
76	10	107343B_SLAM_4h	3
76	10	107345B_SLAM_8h	3
77	0	107307A_SLAM_0h_no4sU	5797
77	0	107309A_SLAM_1h	3038
77	0	107311A_SLAM_2h	3055
77	0	107313A_SLAM_4h	1401
77	0	107315A_SLAM_8h	762
77	0	107337B_SLAM_0h_no4sU	6691
77	0	107339B_SLAM_1h	5596
77	0	107341B_SLAM_2h	3338
77	0	107343B_SLAM_4h	2282
77	0	107345B_SLAM_8h	1087
77	1	107307A_SLAM_0h_no4sU	164
77	1	107309A_SLAM_1h	313
77	1	107311A_SLAM_2h	744
77	1	107313A_SLAM_4h	676
77	1	107315A_SLAM_8h	745
77	1	107337B_SLAM_0h_no4sU	192
77	1	107339B_SLAM_1h	607
77	1	107341B_SLAM_2h	691
77	1	107343B_SLAM_4h	1061
77	1	107345B_SLAM_8h	1026
11	0	107307A_SLAM_0h_no4sU	363140
11	0	107309A_SLAM_1h	296874
11	0	107311A_SLAM_2h	329444
11	0	107313A_SLAM_4h	291378
11	0	107315A_SLAM_8h	257375
11	0	107337B_SLAM_0h_no4sU	382809
11	0	107339B_SLAM_1h	314018
11	0	107341B_SLAM_2h	327094
11	0	107343B_SLAM_4h	351869
11	0	107345B_SLAM_8h	281976
77	2	107307A_SLAM_0h_no4sU	6
77	2	107309A_SLAM_1h	108
77	2	107311A_SLAM_2h	393
77	2	107313A_SLAM_4h	411
77	2	107315A_SLAM_8h	611
77	2	107337B_SLAM_0h_no4sU	10
77	2	107339B_SLAM_1h	204
77	2	107341B_SLAM_2h	385
77	2	107343B_SLAM_4h	864
77	2	107345B_SLAM_8h	932
11	1	107307A_SLAM_0h_no4sU	3196
11	1	107309A_SLAM_1h	6838
11	1	107311A_SLAM_2h	21728
11	1	107313A_SLAM_4h	37474
11	1	107315A_SLAM_8h	53759
11	1	107337B_SLAM_0h_no4sU	3327
11	1	107339B_SLAM_1h	7601
11	1	107341B_SLAM_2h	22291
11	1	107343B_SLAM_4h	56264
11	1	107345B_SLAM_8h	67277
77	3	107307A_SLAM_0h_no4sU	1
77	3	107309A_SLAM_1h	14
77	3	107311A_SLAM_2h	159
77	3	107313A_SLAM_4h	226
77	3	107315A_SLAM_8h	330
77	3	107337B_SLAM_0h_no4sU	2
77	3	107339B_SLAM_1h	88
77	3	107341B_SLAM_2h	219
77	3	107343B_SLAM_4h	575
77	3	107345B_SLAM_8h	623
11	2	107307A_SLAM_0h_no4sU	34
11	2	107309A_SLAM_1h	256
11	2	107311A_SLAM_2h	1904
11	2	107313A_SLAM_4h	4244
11	2	107315A_SLAM_8h	7146
11	2	107337B_SLAM_0h_no4sU	34
11	2	107339B_SLAM_1h	433
11	2	107341B_SLAM_2h	2667
11	2	107343B_SLAM_4h	9134
11	2	107345B_SLAM_8h	11270
77	4	107309A_SLAM_1h	3
77	4	107311A_SLAM_2h	62
77	4	107313A_SLAM_4h	112
77	4	107315A_SLAM_8h	182
77	4	107339B_SLAM_1h	27
77	4	107341B_SLAM_2h	99
77	4	107343B_SLAM_4h	292
77	4	107345B_SLAM_8h	366
11	3	107307A_SLAM_0h_no4sU	2
11	3	107309A_SLAM_1h	18
11	3	107311A_SLAM_2h	97
11	3	107313A_SLAM_4h	361
11	3	107315A_SLAM_8h	635
11	3	107337B_SLAM_0h_no4sU	2
11	3	107339B_SLAM_1h	25
11	3	107341B_SLAM_2h	295
11	3	107343B_SLAM_4h	1061
11	3	107345B_SLAM_8h	1312
77	5	107307A_SLAM_0h_no4sU	1
77	5	107309A_SLAM_1h	2
77	5	107311A_SLAM_2h	22
77	5	107313A_SLAM_4h	40
77	5	107315A_SLAM_8h	54
77	5	107339B_SLAM_1h	12
77	5	107341B_SLAM_2h	50
77	5	107343B_SLAM_4h	174
77	5	107345B_SLAM_8h	188
11	4	107307A_SLAM_0h_no4sU	1
11	4	107309A_SLAM_1h	2
11	4	107311A_SLAM_2h	7
11	4	107313A_SLAM_4h	26
11	4	107315A_SLAM_8h	42
11	4	107337B_SLAM_0h_no4sU	2
11	4	107339B_SLAM_1h	2
11	4	107341B_SLAM_2h	17
11	4	107343B_SLAM_4h	88
11	4	107345B_SLAM_8h	128
77	6	107309A_SLAM_1h	2
77	6	107311A_SLAM_2h	7
77	6	107313A_SLAM_4h	10
77	6	107315A_SLAM_8h	22
77	6	107339B_SLAM_1h	5
77	6	107341B_SLAM_2h	23
77	6	107343B_SLAM_4h	77
77	6	107345B_SLAM_8h	89
77	7	107311A_SLAM_2h	1
77	7	107313A_SLAM_4h	4
77	7	107315A_SLAM_8h	10
77	7	107339B_SLAM_1h	2
77	7	107341B_SLAM_2h	11
77	7	107343B_SLAM_4h	35
77	7	107345B_SLAM_8h	31
11	5	107311A_SLAM_2h	1
11	5	107313A_SLAM_4h	1
11	5	107315A_SLAM_8h	5
11	5	107341B_SLAM_2h	1
11	5	107343B_SLAM_4h	12
11	5	107345B_SLAM_8h	8
77	8	107313A_SLAM_4h	2
77	8	107315A_SLAM_8h	5
77	8	107341B_SLAM_2h	1
77	8	107343B_SLAM_4h	16
77	8	107345B_SLAM_8h	14
11	6	107341B_SLAM_2h	1
77	9	107315A_SLAM_8h	1
77	9	107341B_SLAM_2h	1
77	9	107343B_SLAM_4h	5
77	9	107345B_SLAM_8h	2
11	7	107343B_SLAM_4h	1
78	0	107307A_SLAM_0h_no4sU	4601
78	0	107309A_SLAM_1h	2330
78	0	107311A_SLAM_2h	2409
78	0	107313A_SLAM_4h	1092
78	0	107315A_SLAM_8h	541
78	0	107337B_SLAM_0h_no4sU	5352
78	0	107339B_SLAM_1h	4493
78	0	107341B_SLAM_2h	2694
78	0	107343B_SLAM_4h	1921
78	0	107345B_SLAM_8h	881
78	1	107307A_SLAM_0h_no4sU	145
78	1	107309A_SLAM_1h	292
78	1	107311A_SLAM_2h	678
78	1	107313A_SLAM_4h	534
78	1	107315A_SLAM_8h	595
78	1	107337B_SLAM_0h_no4sU	176
78	1	107339B_SLAM_1h	494
78	1	107341B_SLAM_2h	556
78	1	107343B_SLAM_4h	897
78	1	107345B_SLAM_8h	861
12	0	107307A_SLAM_0h_no4sU	360612
12	0	107309A_SLAM_1h	292870
12	0	107311A_SLAM_2h	325320
12	0	107313A_SLAM_4h	284666
12	0	107315A_SLAM_8h	250842
12	0	107337B_SLAM_0h_no4sU	381655
12	0	107339B_SLAM_1h	313727
12	0	107341B_SLAM_2h	321548
12	0	107343B_SLAM_4h	344661
12	0	107345B_SLAM_8h	274821
78	2	107307A_SLAM_0h_no4sU	7
78	2	107309A_SLAM_1h	87
78	2	107311A_SLAM_2h	296
78	2	107313A_SLAM_4h	344
78	2	107315A_SLAM_8h	503
78	2	107337B_SLAM_0h_no4sU	9
78	2	107339B_SLAM_1h	189
78	2	107341B_SLAM_2h	306
78	2	107343B_SLAM_4h	647
78	2	107345B_SLAM_8h	761
12	1	107307A_SLAM_0h_no4sU	3286
12	1	107309A_SLAM_1h	7068
12	1	107311A_SLAM_2h	22692
12	1	107313A_SLAM_4h	39389
12	1	107315A_SLAM_8h	56444
12	1	107337B_SLAM_0h_no4sU	3636
12	1	107339B_SLAM_1h	8123
12	1	107341B_SLAM_2h	23471
12	1	107343B_SLAM_4h	58707
12	1	107345B_SLAM_8h	70420
78	3	107309A_SLAM_1h	18
78	3	107311A_SLAM_2h	126
78	3	107313A_SLAM_4h	183
78	3	107315A_SLAM_8h	264
78	3	107337B_SLAM_0h_no4sU	3
78	3	107339B_SLAM_1h	71
78	3	107341B_SLAM_2h	172
78	3	107343B_SLAM_4h	406
78	3	107345B_SLAM_8h	470
12	2	107307A_SLAM_0h_no4sU	47
12	2	107309A_SLAM_1h	318
12	2	107311A_SLAM_2h	2117
12	2	107313A_SLAM_4h	4853
