n	d	Condition	count
10	0	107345B_SLAM_8h	516621
43	1	107307A_SLAM_0h_no4sU	110
43	1	107309A_SLAM_1h	347
43	1	107311A_SLAM_2h	658
43	1	107313A_SLAM_4h	905
43	1	107315A_SLAM_8h	1024
43	1	107337B_SLAM_0h_no4sU	100
43	1	107339B_SLAM_1h	295
43	1	107341B_SLAM_2h	565
43	1	107343B_SLAM_4h	1037
43	1	107345B_SLAM_8h	945
76	2	107315A_SLAM_8h	1
10	1	107307A_SLAM_0h_no4sU	4073
10	1	107309A_SLAM_1h	8603
10	1	107311A_SLAM_2h	29775
10	1	107313A_SLAM_4h	52357
10	1	107315A_SLAM_8h	76384
10	1	107337B_SLAM_0h_no4sU	4228
10	1	107339B_SLAM_1h	10397
10	1	107341B_SLAM_2h	31200
10	1	107343B_SLAM_4h	80609
10	1	107345B_SLAM_8h	99056
43	2	107307A_SLAM_0h_no4sU	1
43	2	107309A_SLAM_1h	56
43	2	107311A_SLAM_2h	169
43	2	107313A_SLAM_4h	306
43	2	107315A_SLAM_8h	435
43	2	107337B_SLAM_0h_no4sU	3
43	2	107339B_SLAM_1h	57
43	2	107341B_SLAM_2h	195
43	2	107343B_SLAM_4h	503
43	2	107345B_SLAM_8h	475
10	2	107307A_SLAM_0h_no4sU	28
10	2	107309A_SLAM_1h	260
10	2	107311A_SLAM_2h	1745
10	2	107313A_SLAM_4h	4400
10	2	107315A_SLAM_8h	7638
10	2	107337B_SLAM_0h_no4sU	26
10	2	107339B_SLAM_1h	486
10	2	107341B_SLAM_2h	2880
10	2	107343B_SLAM_4h	9870
10	2	107345B_SLAM_8h	12765
43	3	107307A_SLAM_0h_no4sU	1
43	3	107309A_SLAM_1h	11
43	3	107311A_SLAM_2h	42
43	3	107313A_SLAM_4h	71
43	3	107315A_SLAM_8h	120
43	3	107339B_SLAM_1h	8
43	3	107341B_SLAM_2h	63
43	3	107343B_SLAM_4h	179
43	3	107345B_SLAM_8h	177
10	3	107309A_SLAM_1h	11
10	3	107311A_SLAM_2h	76
10	3	107313A_SLAM_4h	245
10	3	107315A_SLAM_8h	542
10	3	107339B_SLAM_1h	24
10	3	107341B_SLAM_2h	193
10	3	107343B_SLAM_4h	888
10	3	107345B_SLAM_8h	1063
43	4	107309A_SLAM_1h	1
43	4	107311A_SLAM_2h	9
43	4	107313A_SLAM_4h	20
43	4	107315A_SLAM_8h	20
43	4	107339B_SLAM_1h	2
43	4	107341B_SLAM_2h	21
43	4	107343B_SLAM_4h	60
43	4	107345B_SLAM_8h	40
43	5	107311A_SLAM_2h	1
43	5	107313A_SLAM_4h	1
43	5	107315A_SLAM_8h	3
43	5	107341B_SLAM_2h	3
43	5	107343B_SLAM_4h	4
43	5	107345B_SLAM_8h	6
10	4	107311A_SLAM_2h	3
10	4	107313A_SLAM_4h	7
10	4	107315A_SLAM_8h	13
10	4	107341B_SLAM_2h	9
10	4	107343B_SLAM_4h	39
10	4	107345B_SLAM_8h	42
60	0	107307A_SLAM_0h_no4sU	13
60	0	107309A_SLAM_1h	12
60	0	107311A_SLAM_2h	15
60	0	107313A_SLAM_4h	6
60	0	107315A_SLAM_8h	3
60	0	107337B_SLAM_0h_no4sU	9
60	0	107339B_SLAM_1h	10
60	0	107341B_SLAM_2h	11
60	0	107343B_SLAM_4h	4
60	0	107345B_SLAM_8h	3
27	0	107307A_SLAM_0h_no4sU	185215
27	0	107309A_SLAM_1h	159826
27	0	107311A_SLAM_2h	149773
27	0	107313A_SLAM_4h	121805
27	0	107315A_SLAM_8h	89091
27	0	107337B_SLAM_0h_no4sU	168247
27	0	107339B_SLAM_1h	151119
27	0	107341B_SLAM_2h	157667
27	0	107343B_SLAM_4h	129452
27	0	107345B_SLAM_8h	92038
60	1	107307A_SLAM_0h_no4sU	3
60	1	107309A_SLAM_1h	3
60	1	107311A_SLAM_2h	3
60	1	107313A_SLAM_4h	1
60	1	107341B_SLAM_2h	2
60	1	107343B_SLAM_4h	2
60	1	107345B_SLAM_8h	4
27	1	107307A_SLAM_0h_no4sU	2518
27	1	107309A_SLAM_1h	7873
27	1	107311A_SLAM_2h	20695
27	1	107313A_SLAM_4h	33146
27	1	107315A_SLAM_8h	40101
27	1	107337B_SLAM_0h_no4sU	2505
27	1	107339B_SLAM_1h	8118
27	1	107341B_SLAM_2h	21201
27	1	107343B_SLAM_4h	40488
27	1	107345B_SLAM_8h	45719
60	2	107311A_SLAM_2h	2
60	2	107313A_SLAM_4h	2
60	2	107315A_SLAM_8h	2
60	2	107339B_SLAM_1h	1
60	2	107345B_SLAM_8h	1
27	2	107307A_SLAM_0h_no4sU	29
27	2	107309A_SLAM_1h	850
27	2	107311A_SLAM_2h	4018
27	2	107313A_SLAM_4h	8140
27	2	107315A_SLAM_8h	11927
27	2	107337B_SLAM_0h_no4sU	23
27	2	107339B_SLAM_1h	1141
27	2	107341B_SLAM_2h	5763
27	2	107343B_SLAM_4h	14261
27	2	107345B_SLAM_8h	17150
60	3	107311A_SLAM_2h	1
60	3	107343B_SLAM_4h	1
60	3	107345B_SLAM_8h	3
27	3	107307A_SLAM_0h_no4sU	2
27	3	107309A_SLAM_1h	98
27	3	107311A_SLAM_2h	594
27	3	107313A_SLAM_4h	1594
27	3	107315A_SLAM_8h	2588
27	3	107337B_SLAM_0h_no4sU	1
27	3	107339B_SLAM_1h	168
27	3	107341B_SLAM_2h	1337
27	3	107343B_SLAM_4h	4073
27	3	107345B_SLAM_8h	4647
60	4	107343B_SLAM_4h	1
27	4	107309A_SLAM_1h	11
27	4	107311A_SLAM_2h	60
27	4	107313A_SLAM_4h	263
27	4	107315A_SLAM_8h	450
27	4	107339B_SLAM_1h	31
27	4	107341B_SLAM_2h	276
27	4	107343B_SLAM_4h	877
27	4	107345B_SLAM_8h	1016
27	5	107311A_SLAM_2h	4
27	5	107313A_SLAM_4h	10
27	5	107315A_SLAM_8h	21
27	5	107339B_SLAM_1h	2
27	5	107341B_SLAM_2h	11
27	5	107343B_SLAM_4h	45
27	5	107345B_SLAM_8h	43
77	0	107311A_SLAM_2h	1
44	0	107307A_SLAM_0h_no4sU	4245
44	0	107309A_SLAM_1h	3557
44	0	107311A_SLAM_2h	2851
44	0	107313A_SLAM_4h	2033
44	0	107315A_SLAM_8h	1324
44	0	107337B_SLAM_0h_no4sU	2700
44	0	107339B_SLAM_1h	3284
44	0	107341B_SLAM_2h	2898
44	0	107343B_SLAM_4h	2177
44	0	107345B_SLAM_8h	1209
11	0	107307A_SLAM_0h_no4sU	643701
11	0	107309A_SLAM_1h	525767
11	0	107311A_SLAM_2h	586911
11	0	107313A_SLAM_4h	523157
11	0	107315A_SLAM_8h	460781
11	0	107337B_SLAM_0h_no4sU	675108
11	0	107339B_SLAM_1h	572120
11	0	107341B_SLAM_2h	587789
11	0	107343B_SLAM_4h	634300
11	0	107345B_SLAM_8h	515155
44	1	107307A_SLAM_0h_no4sU	79
44	1	107309A_SLAM_1h	247
44	1	107311A_SLAM_2h	479
44	1	107313A_SLAM_4h	698
44	1	107315A_SLAM_8h	756
44	1	107337B_SLAM_0h_no4sU	60
44	1	107339B_SLAM_1h	235
44	1	107341B_SLAM_2h	440
44	1	107343B_SLAM_4h	742
44	1	107345B_SLAM_8h	693
11	1	107307A_SLAM_0h_no4sU	4609
11	1	107309A_SLAM_1h	9648
11	1	107311A_SLAM_2h	32870
11	1	107313A_SLAM_4h	58120
11	1	107315A_SLAM_8h	83695
11	1	107337B_SLAM_0h_no4sU	4714
11	1	107339B_SLAM_1h	11759
11	1	107341B_SLAM_2h	34364
11	1	107343B_SLAM_4h	87926
11	1	107345B_SLAM_8h	108094
44	2	107307A_SLAM_0h_no4sU	3
44	2	107309A_SLAM_1h	46
44	2	107311A_SLAM_2h	113
44	2	107313A_SLAM_4h	244
44	2	107315A_SLAM_8h	332
44	2	107337B_SLAM_0h_no4sU	2
44	2	107339B_SLAM_1h	51
44	2	107341B_SLAM_2h	141
44	2	107343B_SLAM_4h	353
44	2	107345B_SLAM_8h	325
11	2	107307A_SLAM_0h_no4sU	21
11	2	107309A_SLAM_1h	279
11	2	107311A_SLAM_2h	2238
11	2	107313A_SLAM_4h	5524
11	2	107315A_SLAM_8h	9382
11	2	107337B_SLAM_0h_no4sU	33
11	2	107339B_SLAM_1h	578
11	2	107341B_SLAM_2h	3590
11	2	107343B_SLAM_4h	12040
11	2	107345B_SLAM_8h	15448
44	3	107307A_SLAM_0h_no4sU	1
44	3	107309A_SLAM_1h	8
44	3	107311A_SLAM_2h	27
44	3	107313A_SLAM_4h	64
44	3	107315A_SLAM_8h	85
44	3	107339B_SLAM_1h	17
44	3	107341B_SLAM_2h	48
44	3	107343B_SLAM_4h	117
44	3	107345B_SLAM_8h	131
11	3	107309A_SLAM_1h	12
11	3	107311A_SLAM_2h	130
11	3	107313A_SLAM_4h	403
11	3	107315A_SLAM_8h	729
11	3	107339B_SLAM_1h	25
11	3	107341B_SLAM_2h	302
11	3	107343B_SLAM_4h	1207
11	3	107345B_SLAM_8h	1454
44	4	107311A_SLAM_2h	9
44	4	107313A_SLAM_4h	16
44	4	107315A_SLAM_8h	24
44	4	107339B_SLAM_1h	2
44	4	107341B_SLAM_2h	12
44	4	107343B_SLAM_4h	39
44	4	107345B_SLAM_8h	44
11	4	107311A_SLAM_2h	7
11	4	107313A_SLAM_4h	13
11	4	107315A_SLAM_8h	38
11	4	107341B_SLAM_2h	15
11	4	107343B_SLAM_4h	63
11	4	107345B_SLAM_8h	82
44	5	107315A_SLAM_8h	3
44	5	107343B_SLAM_4h	7
44	5	107345B_SLAM_8h	7
61	0	107307A_SLAM_0h_no4sU	11
61	0	107309A_SLAM_1h	11
61	0	107311A_SLAM_2h	5
61	0	107313A_SLAM_4h	3
61	0	107315A_SLAM_8h	4
61	0	107337B_SLAM_0h_no4sU	6
61	0	107339B_SLAM_1h	5
61	0	107341B_SLAM_2h	6
61	0	107343B_SLAM_4h	6
28	0	107307A_SLAM_0h_no4sU	159034
28	0	107309A_SLAM_1h	136911
28	0	107311A_SLAM_2h	127893
28	0	107313A_SLAM_4h	102826
28	0	107315A_SLAM_8h	74478
28	0	107337B_SLAM_0h_no4sU	142363
28	0	107339B_SLAM_1h	129643
28	0	107341B_SLAM_2h	134961
28	0	107343B_SLAM_4h	109257
28	0	107345B_SLAM_8h	76383
61	1	107309A_SLAM_1h	2
61	1	107311A_SLAM_2h	2
61	1	107313A_SLAM_4h	2
61	1	107315A_SLAM_8h	4
61	1	107339B_SLAM_1h	1
61	1	107341B_SLAM_2h	2
61	1	107343B_SLAM_4h	3
61	1	107345B_SLAM_8h	3
28	1	107307A_SLAM_0h_no4sU	2222
28	1	107309A_SLAM_1h	7148
28	1	107311A_SLAM_2h	18143
28	1	107313A_SLAM_4h	28476
28	1	107315A_SLAM_8h	34712
28	1	107337B_SLAM_0h_no4sU	2115
28	1	107339B_SLAM_1h	7068
28	1	107341B_SLAM_2h	18752
28	1	107343B_SLAM_4h	34914
28	1	107345B_SLAM_8h	39159
61	2	107315A_SLAM_8h	2
61	2	107339B_SLAM_1h	1
61	2	107341B_SLAM_2h	1
61	2	107343B_SLAM_4h	1
28	2	107307A_SLAM_0h_no4sU	31
28	2	107309A_SLAM_1h	705
28	2	107311A_SLAM_2h	3595
28	2	107313A_SLAM_4h	7442
28	2	107315A_SLAM_8h	10844
28	2	107337B_SLAM_0h_no4sU	12
28	2	107339B_SLAM_1h	1101
28	2	107341B_SLAM_2h	5187
28	2	107343B_SLAM_4h	12767
28	2	107345B_SLAM_8h	14925
61	3	107311A_SLAM_2h	1
61	3	107313A_SLAM_4h	1
61	3	107315A_SLAM_8h	1
61	3	107343B_SLAM_4h	2
28	3	107309A_SLAM_1h	90
28	3	107311A_SLAM_2h	607
28	3	107313A_SLAM_4h	1455
28	3	107315A_SLAM_8h	2465
28	3	107337B_SLAM_0h_no4sU	1
28	3	107339B_SLAM_1h	174
28	3	107341B_SLAM_2h	1237
28	3	107343B_SLAM_4h	3674
28	3	107345B_SLAM_8h	4234
61	4	107313A_SLAM_4h	1
61	4	107343B_SLAM_4h	1
28	4	107309A_SLAM_1h	12
28	4	107311A_SLAM_2h	90
28	4	107313A_SLAM_4h	222
28	4	107315A_SLAM_8h	409
28	4	107339B_SLAM_1h	24
28	4	107341B_SLAM_2h	260
28	4	107343B_SLAM_4h	828
28	4	107345B_SLAM_8h	989
61	5	107345B_SLAM_8h	1
28	5	107309A_SLAM_1h	3
28	5	107311A_SLAM_2h	4
28	5	107313A_SLAM_4h	9
28	5	107315A_SLAM_8h	9
28	5	107339B_SLAM_1h	1
28	5	107341B_SLAM_2h	7
28	5	107343B_SLAM_4h	58
28	5	107345B_SLAM_8h	44
45	0	107307A_SLAM_0h_no4sU	3186
45	0	107309A_SLAM_1h	2503
45	0	107311A_SLAM_2h	2195
45	0	107313A_SLAM_4h	1577
45	0	107315A_SLAM_8h	1050
45	0	107337B_SLAM_0h_no4sU	2104
45	0	107339B_SLAM_1h	2531
45	0	107341B_SLAM_2h	2106
45	0	107343B_SLAM_4h	1606
45	0	107345B_SLAM_8h	924
78	1	107315A_SLAM_8h	1
12	0	107307A_SLAM_0h_no4sU	648642
12	0	107309A_SLAM_1h	530408
12	0	107311A_SLAM_2h	587214
12	0	107313A_SLAM_4h	524870
12	0	107315A_SLAM_8h	455359
12	0	107337B_SLAM_0h_no4sU	671817
12	0	107339B_SLAM_1h	571130
12	0	107341B_SLAM_2h	591274
12	0	107343B_SLAM_4h	626497
12	0	107345B_SLAM_8h	503745
45	1	107307A_SLAM_0h_no4sU	54
45	1	107309A_SLAM_1h	180
45	1	107311A_SLAM_2h	382
45	1	107313A_SLAM_4h	516
45	1	107315A_SLAM_8h	649
45	1	107337B_SLAM_0h_no4sU	47
45	1	107339B_SLAM_1h	188
45	1	107341B_SLAM_2h	336
45	1	107343B_SLAM_4h	564
45	1	107345B_SLAM_8h	555
12	1	107307A_SLAM_0h_no4sU	5042
12	1	107309A_SLAM_1h	10594
12	1	107311A_SLAM_2h	35243
12	1	107313A_SLAM_4h	63084
12	1	107315A_SLAM_8h	89292
12	1	107337B_SLAM_0h_no4sU	5186
12	1	107339B_SLAM_1h	12480
12	1	107341B_SLAM_2h	37429
12	1	107343B_SLAM_4h	92942
12	1	107345B_SLAM_8h	115190
45	2	107307A_SLAM_0h_no4sU	1
45	2	107309A_SLAM_1h	32
45	2	107311A_SLAM_2h	99
45	2	107313A_SLAM_4h	172
45	2	107315A_SLAM_8h	260
45	2	107337B_SLAM_0h_no4sU	2
45	2	107339B_SLAM_1h	42
45	2	107341B_SLAM_2h	102
45	2	107343B_SLAM_4h	249
45	2	107345B_SLAM_8h	287
12	2	107307A_SLAM_0h_no4sU	48
12	2	107309A_SLAM_1h	422
12	2	107311A_SLAM_2h	2696
12	2	107313A_SLAM_4h	6526
12	2	107315A_SLAM_8h	11126
12	2	107337B_SLAM_0h_no4sU	40
12	2	107339B_SLAM_1h	691
12	2	107341B_SLAM_2h	4493
12	2	107343B_SLAM_4h	14079
12	2	107345B_SLAM_8h	18080
45	3	107309A_SLAM_1h	8
45	3	107311A_SLAM_2h	21
45	3	107313A_SLAM_4h	51
45	3	107315A_SLAM_8h	74
45	3	107339B_SLAM_1h	10
45	3	107341B_SLAM_2h	42
45	3	107343B_SLAM_4h	93
45	3	107345B_SLAM_8h	96
12	3	107309A_SLAM_1h	14
12	3	107311A_SLAM_2h	177
12	3	107313A_SLAM_4h	475
12	3	107315A_SLAM_8h	959
12	3	107339B_SLAM_1h	51
12	3	107341B_SLAM_2h	436
12	3	107343B_SLAM_4h	1568
12	3	107345B_SLAM_8h	2065
45	4	107311A_SLAM_2h	3
45	4	107313A_SLAM_4h	11
45	4	107315A_SLAM_8h	19
45	4	107339B_SLAM_1h	2
45	4	107341B_SLAM_2h	9
45	4	107343B_SLAM_4h	41
45	4	107345B_SLAM_8h	23
12	4	107311A_SLAM_2h	6
12	4	107313A_SLAM_4h	23
12	4	107315A_SLAM_8h	65
12	4	107341B_SLAM_2h	21
12	4	107343B_SLAM_4h	112
12	4	107345B_SLAM_8h	139
45	5	107311A_SLAM_2h	1
45	5	107313A_SLAM_4h	1
45	5	107315A_SLAM_8h	2
45	5	107343B_SLAM_4h	2
45	5	107345B_SLAM_8h	4
12	5	107343B_SLAM_4h	1
12	5	107345B_SLAM_8h	4
62	0	107307A_SLAM_0h_no4sU	8
62	0	107309A_SLAM_1h	5
62	0	107311A_SLAM_2h	4
62	0	107313A_SLAM_4h	6
62	0	107315A_SLAM_8h	1
62	0	107337B_SLAM_0h_no4sU	6
62	0	107339B_SLAM_1h	5
62	0	107341B_SLAM_2h	3
62	0	107343B_SLAM_4h	2
62	0	107345B_SLAM_8h	1
29	0	107307A_SLAM_0h_no4sU	135022
29	0	107309A_SLAM_1h	115959
29	0	107311A_SLAM_2h	106468
29	0	107313A_SLAM_4h	85420
29	0	107315A_SLAM_8h	61026
29	0	107337B_SLAM_0h_no4sU	119114
29	0	107339B_SLAM_1h	109060
29	0	107341B_SLAM_2h	112862
29	0	107343B_SLAM_4h	90122
29	0	107345B_SLAM_8h	61715
62	1	107307A_SLAM_0h_no4sU	1
62	1	107311A_SLAM_2h	3
62	1	107313A_SLAM_4h	2
62	1	107315A_SLAM_8h	1
62	1	107337B_SLAM_0h_no4sU	1
62	1	107341B_SLAM_2h	1
62	1	107343B_SLAM_4h	1
29	1	107307A_SLAM_0h_no4sU	1947
29	1	107309A_SLAM_1h	6290
29	1	107311A_SLAM_2h	15977
29	1	107313A_SLAM_4h	24718
29	1	107315A_SLAM_8h	29630
29	1	107337B_SLAM_0h_no4sU	1695
29	1	107339B_SLAM_1h	6342
29	1	107341B_SLAM_2h	15875
29	1	107343B_SLAM_4h	30159
29	1	107345B_SLAM_8h	33509
62	2	107315A_SLAM_8h	4
62	2	107345B_SLAM_8h	1
29	2	107307A_SLAM_0h_no4sU	20
29	2	107309A_SLAM_1h	711
29	2	107311A_SLAM_2h	3261
29	2	107313A_SLAM_4h	6653
29	2	107315A_SLAM_8h	9489
29	2	107337B_SLAM_0h_no4sU	18
29	2	107339B_SLAM_1h	995
29	2	107341B_SLAM_2h	4567
29	2	107343B_SLAM_4h	11210
29	2	107345B_SLAM_8h	13060
62	3	107343B_SLAM_4h	1
29	3	107307A_SLAM_0h_no4sU	2
29	3	107309A_SLAM_1h	89
29	3	107311A_SLAM_2h	557
29	3	107313A_SLAM_4h	1352
29	3	107315A_SLAM_8h	2078
29	3	107339B_SLAM_1h	177
29	3	107341B_SLAM_2h	1116
29	3	107343B_SLAM_4h	3366
29	3	107345B_SLAM_8h	3917
29	4	107309A_SLAM_1h	6
29	4	107311A_SLAM_2h	77
29	4	107313A_SLAM_4h	222
29	4	107315A_SLAM_8h	364
29	4	107339B_SLAM_1h	31
29	4	107341B_SLAM_2h	253
29	4	107343B_SLAM_4h	843
29	4	107345B_SLAM_8h	871
29	5	107311A_SLAM_2h	1
29	5	107313A_SLAM_4h	9
29	5	107315A_SLAM_8h	13
29	5	107339B_SLAM_1h	1
29	5	107341B_SLAM_2h	8
29	5	107343B_SLAM_4h	37
29	5	107345B_SLAM_8h	43
46	0	107307A_SLAM_0h_no4sU	2110
46	0	107309A_SLAM_1h	1814
46	0	107311A_SLAM_2h	1467
46	0	107313A_SLAM_4h	1044
46	0	107315A_SLAM_8h	637
46	0	107337B_SLAM_0h_no4sU	1344
46	0	107339B_SLAM_1h	1726
46	0	107341B_SLAM_2h	1408
46	0	107343B_SLAM_4h	1110
46	0	107345B_SLAM_8h	626
13	0	107307A_SLAM_0h_no4sU	649483
13	0	107309A_SLAM_1h	531800
13	0	107311A_SLAM_2h	580954
13	0	107313A_SLAM_4h	517615
13	0	107315A_SLAM_8h	444135
13	0	107337B_SLAM_0h_no4sU	662906
13	0	107339B_SLAM_1h	563835
13	0	107341B_SLAM_2h	588861
13	0	107343B_SLAM_4h	612784
13	0	107345B_SLAM_8h	490720
46	1	107307A_SLAM_0h_no4sU	47
46	1	107309A_SLAM_1h	148
46	1	107311A_SLAM_2h	272
46	1	107313A_SLAM_4h	326
46	1	107315A_SLAM_8h	389
46	1	107337B_SLAM_0h_no4sU	25
46	1	107339B_SLAM_1h	112
46	1	107341B_SLAM_2h	218
46	1	107343B_SLAM_4h	395
46	1	107345B_SLAM_8h	390
13	1	107307A_SLAM_0h_no4sU	5245
13	1	107309A_SLAM_1h	11470
13	1	107311A_SLAM_2h	37613
13	1	107313A_SLAM_4h	67058
13	1	107315A_SLAM_8h	94931
13	1	107337B_SLAM_0h_no4sU	5317
13	1	107339B_SLAM_1h	13477
13	1	107341B_SLAM_2h	39905
13	1	107343B_SLAM_4h	97863
13	1	107345B_SLAM_8h	120250
46	2	107307A_SLAM_0h_no4sU	1
46	2	107309A_SLAM_1h	24
46	2	107311A_SLAM_2h	78
46	2	107313A_SLAM_4h	133
46	2	107315A_SLAM_8h	179
46	2	107337B_SLAM_0h_no4sU	1
46	2	107339B_SLAM_1h	34
46	2	107341B_SLAM_2h	77
46	2	107343B_SLAM_4h	183
46	2	107345B_SLAM_8h	179
13	2	107307A_SLAM_0h_no4sU	42
13	2	107309A_SLAM_1h	470
13	2	107311A_SLAM_2h	3267
13	2	107313A_SLAM_4h	7843
13	2	107315A_SLAM_8h	13004
13	2	107337B_SLAM_0h_no4sU	34
13	2	107339B_SLAM_1h	790
13	2	107341B_SLAM_2h	5181
13	2	107343B_SLAM_4h	16450
13	2	107345B_SLAM_8h	20724
46	3	107309A_SLAM_1h	3
46	3	107311A_SLAM_2h	15
46	3	107313A_SLAM_4h	30
46	3	107315A_SLAM_8h	63
46	3	107339B_SLAM_1h	5
46	3	107341B_SLAM_2h	19
46	3	107343B_SLAM_4h	77
46	3	107345B_SLAM_8h	70
13	3	107307A_SLAM_0h_no4sU	1
13	3	107309A_SLAM_1h	12
13	3	107311A_SLAM_2h	216
13	3	107313A_SLAM_4h	643
13	3	107315A_SLAM_8h	1258
13	3	107337B_SLAM_0h_no4sU	4
13	3	107339B_SLAM_1h	56
13	3	107341B_SLAM_2h	528
13	3	107343B_SLAM_4h	2064
13	3	107345B_SLAM_8h	2597
46	4	107309A_SLAM_1h	1
46	4	107311A_SLAM_2h	1
46	4	107313A_SLAM_4h	10
46	4	107315A_SLAM_8h	14
46	4	107341B_SLAM_2h	9
46	4	107343B_SLAM_4h	21
46	4	107345B_SLAM_8h	28
13	4	107311A_SLAM_2h	13
13	4	107313A_SLAM_4h	40
13	4	107315A_SLAM_8h	101
13	4	107339B_SLAM_1h	1
13	4	107341B_SLAM_2h	41
13	4	107343B_SLAM_4h	161
13	4	107345B_SLAM_8h	181
46	5	107313A_SLAM_4h	1
46	5	107315A_SLAM_8h	1
46	5	107343B_SLAM_4h	3
46	5	107345B_SLAM_8h	2
13	5	107313A_SLAM_4h	1
13	5	107345B_SLAM_8h	2
63	0	107307A_SLAM_0h_no4sU	2
63	0	107309A_SLAM_1h	3
63	0	107311A_SLAM_2h	1
63	0	107313A_SLAM_4h	2
63	0	107315A_SLAM_8h	3
63	0	107337B_SLAM_0h_no4sU	4
63	0	107339B_SLAM_1h	2
63	0	107341B_SLAM_2h	4
63	0	107345B_SLAM_8h	2
30	0	107307A_SLAM_0h_no4sU	114451
30	0	107309A_SLAM_1h	98846
30	0	107311A_SLAM_2h	89882
30	0	107313A_SLAM_4h	70553
30	0	107315A_SLAM_8h	50714
30	0	107337B_SLAM_0h_no4sU	98845
30	0	107339B_SLAM_1h	91862
30	0	107341B_SLAM_2h	93633
30	0	107343B_SLAM_4h	73860
30	0	107345B_SLAM_8h	50841
63	1	107313A_SLAM_4h	1
63	1	107341B_SLAM_2h	2
63	1	107343B_SLAM_4h	1
30	1	107307A_SLAM_0h_no4sU	1747
30	1	107309A_SLAM_1h	5566
30	1	107311A_SLAM_2h	13580
30	1	107313A_SLAM_4h	21045
30	1	107315A_SLAM_8h	24907
30	1	107337B_SLAM_0h_no4sU	1460
30	1	107339B_SLAM_1h	5673
30	1	107341B_SLAM_2h	14005
30	1	107343B_SLAM_4h	25190
30	1	107345B_SLAM_8h	27849
63	2	107315A_SLAM_8h	2
63	2	107343B_SLAM_4h	1
30	2	107307A_SLAM_0h_no4sU	17
30	2	107309A_SLAM_1h	631
30	2	107311A_SLAM_2h	2948
30	2	107313A_SLAM_4h	5818
30	2	107315A_SLAM_8h	8374
30	2	107337B_SLAM_0h_no4sU	19
30	2	107339B_SLAM_1h	913
30	2	107341B_SLAM_2h	4033
30	2	107343B_SLAM_4h	9820
30	2	107345B_SLAM_8h	11453
30	3	107309A_SLAM_1h	89
30	3	107311A_SLAM_2h	516
30	3	107313A_SLAM_4h	1215
30	3	107315A_SLAM_8h	1950
30	3	107339B_SLAM_1h	141
30	3	107341B_SLAM_2h	988
30	3	107343B_SLAM_4h	2936
30	3	107345B_SLAM_8h	3352
30	4	107309A_SLAM_1h	18
30	4	107311A_SLAM_2h	65
30	4	107313A_SLAM_4h	207
30	4	107315A_SLAM_8h	373
30	4	107339B_SLAM_1h	25
30	4	107341B_SLAM_2h	228
30	4	107343B_SLAM_4h	717
30	4	107345B_SLAM_8h	765
63	5	107343B_SLAM_4h	1
30	5	107309A_SLAM_1h	1
30	5	107311A_SLAM_2h	1
30	5	107313A_SLAM_4h	8
30	5	107315A_SLAM_8h	20
30	5	107341B_SLAM_2h	13
30	5	107343B_SLAM_4h	26
30	5	107345B_SLAM_8h	62
47	0	107307A_SLAM_0h_no4sU	1617
47	0	107309A_SLAM_1h	1337
47	0	107311A_SLAM_2h	1092
47	0	107313A_SLAM_4h	785
47	0	107315A_SLAM_8h	488
47	0	107337B_SLAM_0h_no4sU	1039
47	0	107339B_SLAM_1h	1340
47	0	107341B_SLAM_2h	1055
47	0	107343B_SLAM_4h	806
47	0	107345B_SLAM_8h	479
14	0	107307A_SLAM_0h_no4sU	634634
14	0	107309A_SLAM_1h	526277
14	0	107311A_SLAM_2h	567411
14	0	107313A_SLAM_4h	502909
14	0	107315A_SLAM_8h	427544
14	0	107337B_SLAM_0h_no4sU	646100
14	0	107339B_SLAM_1h	547719
14	0	107341B_SLAM_2h	576751
14	0	107343B_SLAM_4h	588851
14	0	107345B_SLAM_8h	467404
47	1	107307A_SLAM_0h_no4sU	31
47	1	107309A_SLAM_1h	103
47	1	107311A_SLAM_2h	177
47	1	107313A_SLAM_4h	253
47	1	107315A_SLAM_8h	290
47	1	107337B_SLAM_0h_no4sU	23
47	1	107339B_SLAM_1h	93
47	1	107341B_SLAM_2h	168
47	1	107343B_SLAM_4h	290
47	1	107345B_SLAM_8h	256
14	1	107307A_SLAM_0h_no4sU	5843
14	1	107309A_SLAM_1h	12752
14	1	107311A_SLAM_2h	40191
14	1	107313A_SLAM_4h	70479
14	1	107315A_SLAM_8h	97850
14	1	107337B_SLAM_0h_no4sU	5917
14	1	107339B_SLAM_1h	14359
14	1	107341B_SLAM_2h	42372
14	1	107343B_SLAM_4h	101015
14	1	107345B_SLAM_8h	123857
47	2	107307A_SLAM_0h_no4sU	3
47	2	107309A_SLAM_1h	15
47	2	107311A_SLAM_2h	69
47	2	107313A_SLAM_4h	110
47	2	107315A_SLAM_8h	146
47	2	107337B_SLAM_0h_no4sU	1
47	2	107339B_SLAM_1h	22
47	2	107341B_SLAM_2h	70
47	2	107343B_SLAM_4h	151
47	2	107345B_SLAM_8h	161
14	2	107307A_SLAM_0h_no4sU	47
14	2	107309A_SLAM_1h	609
14	2	107311A_SLAM_2h	3715
14	2	107313A_SLAM_4h	8795
14	2	107315A_SLAM_8h	14577
14	2	107337B_SLAM_0h_no4sU	60
14	2	107339B_SLAM_1h	910
14	2	107341B_SLAM_2h	5786
14	2	107343B_SLAM_4h	18300
