n	d	Condition	count
72	9	107361B_TUC_2h	14
72	9	107363B_TUC_4h	43
72	9	107365B_TUC_8h	53
72	10	107333A_TUC_4h	1
72	10	107335A_TUC_8h	1
72	10	107363B_TUC_4h	12
72	10	107365B_TUC_8h	5
73	0	107327A_TUC_0h_no4sU	15615
73	0	107329A_TUC_1h	13353
73	0	107331A_TUC_2h	10723
73	0	107333A_TUC_4h	8247
73	0	107335A_TUC_8h	5081
73	0	107357B_TUC_0h_no4sU	16501
73	0	107359B_TUC_1h	18101
73	0	107361B_TUC_2h	11671
73	0	107363B_TUC_4h	7029
73	0	107365B_TUC_8h	4586
73	1	107327A_TUC_0h_no4sU	351
73	1	107329A_TUC_1h	1258
73	1	107331A_TUC_2h	2804
73	1	107333A_TUC_4h	4083
73	1	107335A_TUC_8h	5226
73	1	107357B_TUC_0h_no4sU	364
73	1	107359B_TUC_1h	2054
73	1	107361B_TUC_2h	2538
73	1	107363B_TUC_4h	3535
73	1	107365B_TUC_8h	4844
7	0	107327A_TUC_0h_no4sU	321640
7	0	107329A_TUC_1h	256735
7	0	107331A_TUC_2h	258887
7	0	107333A_TUC_4h	309995
7	0	107335A_TUC_8h	314782
7	0	107357B_TUC_0h_no4sU	246437
7	0	107359B_TUC_1h	280943
7	0	107361B_TUC_2h	262281
7	0	107363B_TUC_4h	233911
7	0	107365B_TUC_8h	263471
73	2	107327A_TUC_0h_no4sU	20
73	2	107329A_TUC_1h	257
73	2	107331A_TUC_2h	1304
73	2	107333A_TUC_4h	2551
73	2	107335A_TUC_8h	4096
73	2	107357B_TUC_0h_no4sU	16
73	2	107359B_TUC_1h	813
73	2	107361B_TUC_2h	1664
73	2	107363B_TUC_4h	3051
73	2	107365B_TUC_8h	4520
7	1	107327A_TUC_0h_no4sU	1653
7	1	107329A_TUC_1h	3196
7	1	107331A_TUC_2h	11034
7	1	107333A_TUC_4h	26008
7	1	107335A_TUC_8h	42661
7	1	107357B_TUC_0h_no4sU	1259
7	1	107359B_TUC_1h	4359
7	1	107361B_TUC_2h	12139
7	1	107363B_TUC_4h	25001
7	1	107365B_TUC_8h	41948
73	3	107327A_TUC_0h_no4sU	3
73	3	107329A_TUC_1h	54
73	3	107331A_TUC_2h	507
73	3	107333A_TUC_4h	1295
73	3	107335A_TUC_8h	2310
73	3	107357B_TUC_0h_no4sU	2
73	3	107359B_TUC_1h	302
73	3	107361B_TUC_2h	969
73	3	107363B_TUC_4h	2048
73	3	107365B_TUC_8h	3323
73	4	107327A_TUC_0h_no4sU	2
73	4	107329A_TUC_1h	8
73	4	107331A_TUC_2h	183
73	4	107333A_TUC_4h	544
73	4	107335A_TUC_8h	1088
73	4	107357B_TUC_0h_no4sU	2
73	4	107359B_TUC_1h	135
73	4	107361B_TUC_2h	574
73	4	107363B_TUC_4h	1317
73	4	107365B_TUC_8h	2073
7	2	107327A_TUC_0h_no4sU	17
7	2	107329A_TUC_1h	73
7	2	107331A_TUC_2h	538
7	2	107333A_TUC_4h	1752
7	2	107335A_TUC_8h	3603
7	2	107357B_TUC_0h_no4sU	4
7	2	107359B_TUC_1h	181
7	2	107361B_TUC_2h	1003
7	2	107363B_TUC_4h	2548
7	2	107365B_TUC_8h	4477
7	3	107329A_TUC_1h	1
7	3	107331A_TUC_2h	24
7	3	107333A_TUC_4h	97
7	3	107335A_TUC_8h	207
7	3	107359B_TUC_1h	10
7	3	107361B_TUC_2h	84
7	3	107363B_TUC_4h	189
7	3	107365B_TUC_8h	344
73	5	107327A_TUC_0h_no4sU	1
73	5	107329A_TUC_1h	1
73	5	107331A_TUC_2h	62
73	5	107333A_TUC_4h	194
73	5	107335A_TUC_8h	467
73	5	107359B_TUC_1h	50
73	5	107361B_TUC_2h	301
73	5	107363B_TUC_4h	736
73	5	107365B_TUC_8h	1101
73	6	107331A_TUC_2h	15
73	6	107333A_TUC_4h	76
73	6	107335A_TUC_8h	204
73	6	107359B_TUC_1h	27
73	6	107361B_TUC_2h	150
73	6	107363B_TUC_4h	433
73	6	107365B_TUC_8h	631
7	4	107327A_TUC_0h_no4sU	1
7	4	107333A_TUC_4h	1
7	4	107335A_TUC_8h	4
7	4	107361B_TUC_2h	2
7	4	107363B_TUC_4h	14
7	4	107365B_TUC_8h	17
73	7	107331A_TUC_2h	1
73	7	107333A_TUC_4h	19
73	7	107335A_TUC_8h	61
73	7	107359B_TUC_1h	9
73	7	107361B_TUC_2h	62
73	7	107363B_TUC_4h	184
73	7	107365B_TUC_8h	293
73	8	107331A_TUC_2h	1
73	8	107333A_TUC_4h	10
73	8	107335A_TUC_8h	32
73	8	107359B_TUC_1h	4
73	8	107361B_TUC_2h	31
73	8	107363B_TUC_4h	109
73	8	107365B_TUC_8h	159
73	9	107331A_TUC_2h	1
73	9	107333A_TUC_4h	4
73	9	107335A_TUC_8h	15
73	9	107361B_TUC_2h	11
73	9	107363B_TUC_4h	51
73	9	107365B_TUC_8h	64
73	10	107333A_TUC_4h	1
73	10	107361B_TUC_2h	2
73	10	107363B_TUC_4h	5
73	10	107365B_TUC_8h	2
73	11	107365B_TUC_8h	1
74	0	107327A_TUC_0h_no4sU	13329
74	0	107329A_TUC_1h	11192
74	0	107331A_TUC_2h	9050
74	0	107333A_TUC_4h	6955
74	0	107335A_TUC_8h	4268
74	0	107357B_TUC_0h_no4sU	14134
74	0	107359B_TUC_1h	15369
74	0	107361B_TUC_2h	9822
74	0	107363B_TUC_4h	6133
74	0	107365B_TUC_8h	3734
74	1	107327A_TUC_0h_no4sU	291
74	1	107329A_TUC_1h	1047
74	1	107331A_TUC_2h	2450
74	1	107333A_TUC_4h	3508
74	1	107335A_TUC_8h	4419
74	1	107357B_TUC_0h_no4sU	301
74	1	107359B_TUC_1h	1625
74	1	107361B_TUC_2h	2252
74	1	107363B_TUC_4h	3120
74	1	107365B_TUC_8h	4093
8	0	107327A_TUC_0h_no4sU	324480
8	0	107329A_TUC_1h	259013
8	0	107331A_TUC_2h	260796
8	0	107333A_TUC_4h	309401
8	0	107335A_TUC_8h	310578
8	0	107357B_TUC_0h_no4sU	248590
8	0	107359B_TUC_1h	287433
8	0	107361B_TUC_2h	262309
8	0	107363B_TUC_4h	236002
8	0	107365B_TUC_8h	261325
74	2	107327A_TUC_0h_no4sU	14
74	2	107329A_TUC_1h	260
74	2	107331A_TUC_2h	1091
74	2	107333A_TUC_4h	2171
74	2	107335A_TUC_8h	3478
74	2	107357B_TUC_0h_no4sU	16
74	2	107359B_TUC_1h	624
74	2	107361B_TUC_2h	1396
74	2	107363B_TUC_4h	2565
74	2	107365B_TUC_8h	3832
8	1	107327A_TUC_0h_no4sU	1862
8	1	107329A_TUC_1h	3718
8	1	107331A_TUC_2h	12512
8	1	107333A_TUC_4h	28948
8	1	107335A_TUC_8h	47472
8	1	107357B_TUC_0h_no4sU	1395
8	1	107359B_TUC_1h	5033
8	1	107361B_TUC_2h	13548
8	1	107363B_TUC_4h	28037
8	1	107365B_TUC_8h	46533
74	3	107327A_TUC_0h_no4sU	1
74	3	107329A_TUC_1h	58
74	3	107331A_TUC_2h	456
74	3	107333A_TUC_4h	1101
74	3	107335A_TUC_8h	2024
74	3	107357B_TUC_0h_no4sU	4
74	3	107359B_TUC_1h	283
74	3	107361B_TUC_2h	857
74	3	107363B_TUC_4h	1810
74	3	107365B_TUC_8h	2818
8	2	107327A_TUC_0h_no4sU	14
8	2	107329A_TUC_1h	77
8	2	107331A_TUC_2h	724
8	2	107333A_TUC_4h	2251
8	2	107335A_TUC_8h	4465
8	2	107357B_TUC_0h_no4sU	15
8	2	107359B_TUC_1h	215
8	2	107361B_TUC_2h	1219
8	2	107363B_TUC_4h	3268
8	2	107365B_TUC_8h	5811
74	4	107327A_TUC_0h_no4sU	1
74	4	107329A_TUC_1h	3
74	4	107331A_TUC_2h	161
74	4	107333A_TUC_4h	486
74	4	107335A_TUC_8h	995
74	4	107357B_TUC_0h_no4sU	1
74	4	107359B_TUC_1h	108
74	4	107361B_TUC_2h	488
74	4	107363B_TUC_4h	1110
74	4	107365B_TUC_8h	1844
8	3	107329A_TUC_1h	4
8	3	107331A_TUC_2h	37
8	3	107333A_TUC_4h	113
8	3	107335A_TUC_8h	291
8	3	107357B_TUC_0h_no4sU	1
8	3	107359B_TUC_1h	15
8	3	107361B_TUC_2h	112
8	3	107363B_TUC_4h	328
8	3	107365B_TUC_8h	483
74	5	107327A_TUC_0h_no4sU	1
74	5	107329A_TUC_1h	1
74	5	107331A_TUC_2h	46
74	5	107333A_TUC_4h	181
74	5	107335A_TUC_8h	487
74	5	107359B_TUC_1h	33
74	5	107361B_TUC_2h	250
74	5	107363B_TUC_4h	663
74	5	107365B_TUC_8h	1012
74	6	107331A_TUC_2h	19
74	6	107333A_TUC_4h	71
74	6	107335A_TUC_8h	170
74	6	107359B_TUC_1h	13
74	6	107361B_TUC_2h	115
74	6	107363B_TUC_4h	346
74	6	107365B_TUC_8h	580
8	4	107329A_TUC_1h	1
8	4	107331A_TUC_2h	3
8	4	107333A_TUC_4h	8
8	4	107335A_TUC_8h	19
8	4	107357B_TUC_0h_no4sU	1
8	4	107361B_TUC_2h	5
8	4	107363B_TUC_4h	19
8	4	107365B_TUC_8h	37
74	7	107331A_TUC_2h	5
74	7	107333A_TUC_4h	19
74	7	107335A_TUC_8h	72
74	7	107359B_TUC_1h	8
74	7	107361B_TUC_2h	64
74	7	107363B_TUC_4h	170
74	7	107365B_TUC_8h	286
8	5	107335A_TUC_8h	1
8	5	107363B_TUC_4h	2
8	5	107365B_TUC_8h	1
74	8	107331A_TUC_2h	2
74	8	107333A_TUC_4h	13
74	8	107335A_TUC_8h	29
74	8	107359B_TUC_1h	3
74	8	107361B_TUC_2h	20
74	8	107363B_TUC_4h	94
74	8	107365B_TUC_8h	113
74	9	107333A_TUC_4h	1
74	9	107335A_TUC_8h	4
74	9	107359B_TUC_1h	1
74	9	107361B_TUC_2h	9
74	9	107363B_TUC_4h	29
74	9	107365B_TUC_8h	61
74	10	107363B_TUC_4h	7
74	10	107365B_TUC_8h	8
75	0	107327A_TUC_0h_no4sU	10878
75	0	107329A_TUC_1h	9588
75	0	107331A_TUC_2h	7621
75	0	107333A_TUC_4h	5751
75	0	107335A_TUC_8h	3483
75	0	107357B_TUC_0h_no4sU	12011
75	0	107359B_TUC_1h	12921
75	0	107361B_TUC_2h	8175
75	0	107363B_TUC_4h	5004
75	0	107365B_TUC_8h	3295
75	1	107327A_TUC_0h_no4sU	234
75	1	107329A_TUC_1h	928
75	1	107331A_TUC_2h	2040
75	1	107333A_TUC_4h	2903
75	1	107335A_TUC_8h	3545
75	1	107357B_TUC_0h_no4sU	291
75	1	107359B_TUC_1h	1468
75	1	107361B_TUC_2h	1848
75	1	107363B_TUC_4h	2527
75	1	107365B_TUC_8h	3502
9	0	107327A_TUC_0h_no4sU	329465
9	0	107329A_TUC_1h	260145
9	0	107331A_TUC_2h	263087
9	0	107333A_TUC_4h	308599
9	0	107335A_TUC_8h	308588
9	0	107357B_TUC_0h_no4sU	249844
9	0	107359B_TUC_1h	293454
9	0	107361B_TUC_2h	263907
9	0	107363B_TUC_4h	236929
9	0	107365B_TUC_8h	258569
75	2	107327A_TUC_0h_no4sU	12
75	2	107329A_TUC_1h	203
75	2	107331A_TUC_2h	949
75	2	107333A_TUC_4h	1824
75	2	107335A_TUC_8h	2883
75	2	107357B_TUC_0h_no4sU	16
75	2	107359B_TUC_1h	573
75	2	107361B_TUC_2h	1209
75	2	107363B_TUC_4h	2173
75	2	107365B_TUC_8h	3319
9	1	107327A_TUC_0h_no4sU	2029
9	1	107329A_TUC_1h	4198
9	1	107331A_TUC_2h	13949
9	1	107333A_TUC_4h	31507
9	1	107335A_TUC_8h	52725
9	1	107357B_TUC_0h_no4sU	1589
9	1	107359B_TUC_1h	5737
9	1	107361B_TUC_2h	14776
9	1	107363B_TUC_4h	30712
9	1	107365B_TUC_8h	50926
75	3	107329A_TUC_1h	45
75	3	107331A_TUC_2h	376
75	3	107333A_TUC_4h	1026
75	3	107335A_TUC_8h	1723
75	3	107357B_TUC_0h_no4sU	2
75	3	107359B_TUC_1h	268
75	3	107361B_TUC_2h	725
75	3	107363B_TUC_4h	1507
75	3	107365B_TUC_8h	2375
9	2	107327A_TUC_0h_no4sU	19
9	2	107329A_TUC_1h	107
9	2	107331A_TUC_2h	893
9	2	107333A_TUC_4h	2857
9	2	107335A_TUC_8h	5569
9	2	107357B_TUC_0h_no4sU	16
9	2	107359B_TUC_1h	320
9	2	107361B_TUC_2h	1498
9	2	107363B_TUC_4h	4209
9	2	107365B_TUC_8h	7194
75	4	107329A_TUC_1h	9
75	4	107331A_TUC_2h	125
75	4	107333A_TUC_4h	391
75	4	107335A_TUC_8h	858
75	4	107359B_TUC_1h	89
75	4	107361B_TUC_2h	428
75	4	107363B_TUC_4h	1019
75	4	107365B_TUC_8h	1578
9	3	107327A_TUC_0h_no4sU	1
9	3	107329A_TUC_1h	5
9	3	107331A_TUC_2h	49
9	3	107333A_TUC_4h	187
9	3	107335A_TUC_8h	415
9	3	107359B_TUC_1h	19
9	3	107361B_TUC_2h	122
9	3	107363B_TUC_4h	401
9	3	107365B_TUC_8h	753
75	5	107329A_TUC_1h	3
75	5	107331A_TUC_2h	37
75	5	107333A_TUC_4h	160
75	5	107335A_TUC_8h	385
75	5	107359B_TUC_1h	32
75	5	107361B_TUC_2h	190
75	5	107363B_TUC_4h	574
75	5	107365B_TUC_8h	907
75	6	107329A_TUC_1h	2
75	6	107331A_TUC_2h	12
75	6	107333A_TUC_4h	64
75	6	107335A_TUC_8h	180
75	6	107359B_TUC_1h	21
75	6	107361B_TUC_2h	113
75	6	107363B_TUC_4h	306
75	6	107365B_TUC_8h	502
9	4	107331A_TUC_2h	4
9	4	107333A_TUC_4h	13
9	4	107335A_TUC_8h	20
9	4	107359B_TUC_1h	1
9	4	107361B_TUC_2h	20
9	4	107363B_TUC_4h	30
9	4	107365B_TUC_8h	66
75	7	107331A_TUC_2h	2
75	7	107333A_TUC_4h	25
75	7	107335A_TUC_8h	69
75	7	107359B_TUC_1h	4
75	7	107361B_TUC_2h	54
75	7	107363B_TUC_4h	186
75	7	107365B_TUC_8h	244
9	5	107335A_TUC_8h	2
9	5	107361B_TUC_2h	1
9	5	107363B_TUC_4h	3
9	5	107365B_TUC_8h	5
75	8	107333A_TUC_4h	4
75	8	107335A_TUC_8h	18
75	8	107361B_TUC_2h	23
75	8	107363B_TUC_4h	87
75	8	107365B_TUC_8h	97
9	6	107333A_TUC_4h	1
9	6	107365B_TUC_8h	1
75	9	107331A_TUC_2h	1
75	9	107333A_TUC_4h	3
75	9	107335A_TUC_8h	3
75	9	107359B_TUC_1h	1
75	9	107361B_TUC_2h	13
75	9	107363B_TUC_4h	28
75	9	107365B_TUC_8h	50
75	10	107333A_TUC_4h	1
75	10	107359B_TUC_1h	1
75	10	107361B_TUC_2h	1
75	10	107363B_TUC_4h	5
75	10	107365B_TUC_8h	6
76	0	107327A_TUC_0h_no4sU	9259
76	0	107329A_TUC_1h	7834
76	0	107331A_TUC_2h	6458
76	0	107333A_TUC_4h	4817
76	0	107335A_TUC_8h	2983
76	0	107357B_TUC_0h_no4sU	10165
76	0	107359B_TUC_1h	10888
76	0	107361B_TUC_2h	7029
76	0	107363B_TUC_4h	4210
76	0	107365B_TUC_8h	2656
76	1	107327A_TUC_0h_no4sU	218
76	1	107329A_TUC_1h	760
76	1	107331A_TUC_2h	1691
76	1	107333A_TUC_4h	2440
76	1	107335A_TUC_8h	2983
76	1	107357B_TUC_0h_no4sU	216
76	1	107359B_TUC_1h	1173
76	1	107361B_TUC_2h	1588
76	1	107363B_TUC_4h	2060
76	1	107365B_TUC_8h	2861
10	0	107327A_TUC_0h_no4sU	326249
10	0	107329A_TUC_1h	258570
10	0	107331A_TUC_2h	260977
10	0	107333A_TUC_4h	304910
10	0	107335A_TUC_8h	301429
10	0	107357B_TUC_0h_no4sU	249103
10	0	107359B_TUC_1h	296921
10	0	107361B_TUC_2h	262066
10	0	107363B_TUC_4h	235097
10	0	107365B_TUC_8h	253709
76	2	107327A_TUC_0h_no4sU	8
76	2	107329A_TUC_1h	174
76	2	107331A_TUC_2h	812
76	2	107333A_TUC_4h	1431
76	2	107335A_TUC_8h	2363
76	2	107357B_TUC_0h_no4sU	12
76	2	107359B_TUC_1h	522
76	2	107361B_TUC_2h	1001
76	2	107363B_TUC_4h	1815
76	2	107365B_TUC_8h	2834
10	1	107327A_TUC_0h_no4sU	2240
10	1	107329A_TUC_1h	4422
10	1	107331A_TUC_2h	15333
10	1	107333A_TUC_4h	34397
10	1	107335A_TUC_8h	56064
10	1	107357B_TUC_0h_no4sU	1731
10	1	107359B_TUC_1h	6214
10	1	107361B_TUC_2h	15986
10	1	107363B_TUC_4h	33627
10	1	107365B_TUC_8h	54428
76	3	107327A_TUC_0h_no4sU	2
76	3	107329A_TUC_1h	32
76	3	107331A_TUC_2h	348
76	3	107333A_TUC_4h	785
76	3	107335A_TUC_8h	1391
76	3	107357B_TUC_0h_no4sU	1
76	3	107359B_TUC_1h	202
76	3	107361B_TUC_2h	610
76	3	107363B_TUC_4h	1377
76	3	107365B_TUC_8h	2025
10	2	107327A_TUC_0h_no4sU	9
10	2	107329A_TUC_1h	148
10	2	107331A_TUC_2h	1152
10	2	107333A_TUC_4h	3528
10	2	107335A_TUC_8h	6778
10	2	107357B_TUC_0h_no4sU	13
10	2	107359B_TUC_1h	358
10	2	107361B_TUC_2h	1864
10	2	107363B_TUC_4h	5174
10	2	107365B_TUC_8h	8595
76	4	107329A_TUC_1h	5
76	4	107331A_TUC_2h	111
76	4	107333A_TUC_4h	335
76	4	107335A_TUC_8h	738
76	4	107359B_TUC_1h	77
76	4	107361B_TUC_2h	349
76	4	107363B_TUC_4h	865
76	4	107365B_TUC_8h	1337
10	3	107327A_TUC_0h_no4sU	3
10	3	107329A_TUC_1h	5
10	3	107331A_TUC_2h	41
10	3	107333A_TUC_4h	252
10	3	107335A_TUC_8h	598
10	3	107359B_TUC_1h	34
10	3	107361B_TUC_2h	202
10	3	107363B_TUC_4h	553
10	3	107365B_TUC_8h	995
76	5	107327A_TUC_0h_no4sU	1
76	5	107329A_TUC_1h	1
76	5	107331A_TUC_2h	36
76	5	107333A_TUC_4h	137
76	5	107335A_TUC_8h	341
76	5	107359B_TUC_1h	33
76	5	107361B_TUC_2h	185
76	5	107363B_TUC_4h	508
76	5	107365B_TUC_8h	826
76	6	107331A_TUC_2h	12
76	6	107333A_TUC_4h	57
76	6	107335A_TUC_8h	153
76	6	107359B_TUC_1h	8
76	6	107361B_TUC_2h	90
76	6	107363B_TUC_4h	271
76	6	107365B_TUC_8h	435
10	4	107329A_TUC_1h	2
10	4	107331A_TUC_2h	3
10	4	107333A_TUC_4h	19
10	4	107335A_TUC_8h	44
10	4	107359B_TUC_1h	1
10	4	107361B_TUC_2h	11
10	4	107363B_TUC_4h	56
10	4	107365B_TUC_8h	74
76	7	107331A_TUC_2h	4
76	7	107333A_TUC_4h	19
76	7	107335A_TUC_8h	57
76	7	107359B_TUC_1h	2
76	7	107361B_TUC_2h	42
76	7	107363B_TUC_4h	135
76	7	107365B_TUC_8h	220
10	5	107361B_TUC_2h	3
10	5	107363B_TUC_4h	3
10	5	107365B_TUC_8h	4
76	8	107333A_TUC_4h	1
76	8	107335A_TUC_8h	18
76	8	107359B_TUC_1h	6
76	8	107361B_TUC_2h	22
76	8	107363B_TUC_4h	63
76	8	107365B_TUC_8h	96
76	9	107333A_TUC_4h	1
76	9	107335A_TUC_8h	8
76	9	107359B_TUC_1h	1
76	9	107361B_TUC_2h	10
76	9	107363B_TUC_4h	40
76	9	107365B_TUC_8h	38
76	10	107335A_TUC_8h	2
76	10	107359B_TUC_1h	1
76	10	107363B_TUC_4h	3
76	10	107365B_TUC_8h	5
77	0	107327A_TUC_0h_no4sU	7453
77	0	107329A_TUC_1h	6474
77	0	107331A_TUC_2h	5254
77	0	107333A_TUC_4h	3829
77	0	107335A_TUC_8h	2294
77	0	107357B_TUC_0h_no4sU	8281
77	0	107359B_TUC_1h	8993
77	0	107361B_TUC_2h	5677
77	0	107363B_TUC_4h	3479
77	0	107365B_TUC_8h	2102
77	1	107327A_TUC_0h_no4sU	184
77	1	107329A_TUC_1h	634
77	1	107331A_TUC_2h	1357
77	1	107333A_TUC_4h	1871
77	1	107335A_TUC_8h	2384
77	1	107357B_TUC_0h_no4sU	199
77	1	107359B_TUC_1h	1028
77	1	107361B_TUC_2h	1267
77	1	107363B_TUC_4h	1696
77	1	107365B_TUC_8h	2288
11	0	107327A_TUC_0h_no4sU	329061
11	0	107329A_TUC_1h	261123
11	0	107331A_TUC_2h	262966
11	0	107333A_TUC_4h	304187
11	0	107335A_TUC_8h	298180
11	0	107357B_TUC_0h_no4sU	249524
11	0	107359B_TUC_1h	302791
11	0	107361B_TUC_2h	263487
11	0	107363B_TUC_4h	236325
11	0	107365B_TUC_8h	250055
77	2	107327A_TUC_0h_no4sU	10
77	2	107329A_TUC_1h	143
77	2	107331A_TUC_2h	658
77	2	107333A_TUC_4h	1270
77	2	107335A_TUC_8h	1935
77	2	107357B_TUC_0h_no4sU	11
77	2	107359B_TUC_1h	392
77	2	107361B_TUC_2h	846
77	2	107363B_TUC_4h	1507
77	2	107365B_TUC_8h	2243
11	1	107327A_TUC_0h_no4sU	2438
11	1	107329A_TUC_1h	4851
11	1	107331A_TUC_2h	16719
11	1	107333A_TUC_4h	36998
11	1	107335A_TUC_8h	60621
11	1	107357B_TUC_0h_no4sU	1750
11	1	107359B_TUC_1h	7055
11	1	107361B_TUC_2h	17303
11	1	107363B_TUC_4h	36385
11	1	107365B_TUC_8h	58586
77	3	107327A_TUC_0h_no4sU	3
77	3	107329A_TUC_1h	33
77	3	107331A_TUC_2h	306
77	3	107333A_TUC_4h	662
77	3	107335A_TUC_8h	1238
77	3	107357B_TUC_0h_no4sU	1
77	3	107359B_TUC_1h	158
77	3	107361B_TUC_2h	512
77	3	107363B_TUC_4h	1103
77	3	107365B_TUC_8h	1711
11	2	107327A_TUC_0h_no4sU	22
11	2	107329A_TUC_1h	163
11	2	107331A_TUC_2h	1385
11	2	107333A_TUC_4h	4095
11	2	107335A_TUC_8h	8093
11	2	107357B_TUC_0h_no4sU	26
11	2	107359B_TUC_1h	430
11	2	107361B_TUC_2h	2096
11	2	107363B_TUC_4h	5938
11	2	107365B_TUC_8h	9902
77	4	107329A_TUC_1h	5
77	4	107331A_TUC_2h	95
77	4	107333A_TUC_4h	284
77	4	107335A_TUC_8h	581
77	4	107357B_TUC_0h_no4sU	2
77	4	107359B_TUC_1h	67
77	4	107361B_TUC_2h	305
77	4	107363B_TUC_4h	751
77	4	107365B_TUC_8h	1143
11	3	107327A_TUC_0h_no4sU	2
11	3	107329A_TUC_1h	6
11	3	107331A_TUC_2h	103
11	3	107333A_TUC_4h	354
11	3	107335A_TUC_8h	760
11	3	107357B_TUC_0h_no4sU	1
11	3	107359B_TUC_1h	19
11	3	107361B_TUC_2h	245
11	3	107363B_TUC_4h	718
11	3	107365B_TUC_8h	1252
77	5	107331A_TUC_2h	34
77	5	107333A_TUC_4h	129
77	5	107335A_TUC_8h	286
77	5	107359B_TUC_1h	32
77	5	107361B_TUC_2h	168
77	5	107363B_TUC_4h	404
77	5	107365B_TUC_8h	670
11	4	107329A_TUC_1h	1
11	4	107331A_TUC_2h	2
11	4	107333A_TUC_4h	17
11	4	107335A_TUC_8h	51
11	4	107357B_TUC_0h_no4sU	1
11	4	107359B_TUC_1h	4
11	4	107361B_TUC_2h	28
11	4	107363B_TUC_4h	87
11	4	107365B_TUC_8h	120
77	6	107329A_TUC_1h	1
77	6	107331A_TUC_2h	12
77	6	107333A_TUC_4h	51
77	6	107335A_TUC_8h	135
77	6	107359B_TUC_1h	14
77	6	107361B_TUC_2h	90
77	6	107363B_TUC_4h	246
77	6	107365B_TUC_8h	373
77	7	107331A_TUC_2h	2
77	7	107333A_TUC_4h	11
77	7	107335A_TUC_8h	40
77	7	107359B_TUC_1h	7
77	7	107361B_TUC_2h	36
77	7	107363B_TUC_4h	148
77	7	107365B_TUC_8h	175
11	5	107333A_TUC_4h	1
11	5	107335A_TUC_8h	3
11	5	107359B_TUC_1h	1
11	5	107361B_TUC_2h	2
11	5	107363B_TUC_4h	6
11	5	107365B_TUC_8h	13
77	8	107331A_TUC_2h	1
77	8	107333A_TUC_4h	7
77	8	107335A_TUC_8h	20
77	8	107359B_TUC_1h	2
77	8	107361B_TUC_2h	21
77	8	107363B_TUC_4h	63
77	8	107365B_TUC_8h	73
11	6	107363B_TUC_4h	1
77	9	107331A_TUC_2h	1
77	9	107333A_TUC_4h	2
77	9	107335A_TUC_8h	2
77	9	107361B_TUC_2h	9
77	9	107363B_TUC_4h	28
77	9	107365B_TUC_8h	36
77	10	107361B_TUC_2h	2
77	10	107363B_TUC_4h	4
77	10	107365B_TUC_8h	9
78	0	107327A_TUC_0h_no4sU	5853
78	0	107329A_TUC_1h	5226
78	0	107331A_TUC_2h	4328
78	0	107333A_TUC_4h	3016
78	0	107335A_TUC_8h	1889
78	0	107357B_TUC_0h_no4sU	6585
78	0	107359B_TUC_1h	7324
78	0	107361B_TUC_2h	4338
78	0	107363B_TUC_4h	2718
78	0	107365B_TUC_8h	1716
78	1	107327A_TUC_0h_no4sU	164
78	1	107329A_TUC_1h	507
78	1	107331A_TUC_2h	1126
78	1	107333A_TUC_4h	1579
78	1	107335A_TUC_8h	1943
78	1	107357B_TUC_0h_no4sU	166
78	1	107359B_TUC_1h	822
78	1	107361B_TUC_2h	1036
78	1	107363B_TUC_4h	1458
78	1	107365B_TUC_8h	1939
12	0	107327A_TUC_0h_no4sU	329931
12	0	107329A_TUC_1h	259712
12	0	107331A_TUC_2h	263584
12	0	107333A_TUC_4h	301748
12	0	107335A_TUC_8h	293742
12	0	107357B_TUC_0h_no4sU	249954
12	0	107359B_TUC_1h	305835
12	0	107361B_TUC_2h	263102
12	0	107363B_TUC_4h	236511
12	0	107365B_TUC_8h	247076
78	2	107327A_TUC_0h_no4sU	3
78	2	107329A_TUC_1h	115
78	2	107331A_TUC_2h	546
78	2	107333A_TUC_4h	1024
78	2	107335A_TUC_8h	1619
78	2	107357B_TUC_0h_no4sU	6
78	2	107359B_TUC_1h	350
78	2	107361B_TUC_2h	692
78	2	107363B_TUC_4h	1231
78	2	107365B_TUC_8h	1826
12	1	107327A_TUC_0h_no4sU	2640
12	1	107329A_TUC_1h	5384
12	1	107331A_TUC_2h	17640
12	1	107333A_TUC_4h	39592
12	1	107335A_TUC_8h	64220
12	1	107357B_TUC_0h_no4sU	1965
12	1	107359B_TUC_1h	7521
12	1	107361B_TUC_2h	18202
12	1	107363B_TUC_4h	38718
12	1	107365B_TUC_8h	61929
78	3	107329A_TUC_1h	31
78	3	107331A_TUC_2h	256
78	3	107333A_TUC_4h	547
78	3	107335A_TUC_8h	1008
78	3	107357B_TUC_0h_no4sU	1
78	3	107359B_TUC_1h	140
78	3	107361B_TUC_2h	449
78	3	107363B_TUC_4h	937
78	3	107365B_TUC_8h	1439
12	2	107327A_TUC_0h_no4sU	30
12	2	107329A_TUC_1h	187
12	2	107331A_TUC_2h	1560
12	2	107333A_TUC_4h	4774
12	2	107335A_TUC_8h	9488
12	2	107357B_TUC_0h_no4sU	26
12	2	107359B_TUC_1h	482
12	2	107361B_TUC_2h	2406
12	2	107363B_TUC_4h	6857
12	2	107365B_TUC_8h	11555
78	4	107329A_TUC_1h	5
78	4	107331A_TUC_2h	65
78	4	107333A_TUC_4h	230
78	4	107335A_TUC_8h	497
78	4	107357B_TUC_0h_no4sU	1
78	4	107359B_TUC_1h	71
78	4	107361B_TUC_2h	238
