n	d	Condition	count
60	1	107327A_TUC_0h_no4sU	1
60	1	107329A_TUC_1h	1
60	1	107331A_TUC_2h	3
60	1	107333A_TUC_4h	1
60	1	107335A_TUC_8h	2
60	1	107357B_TUC_0h_no4sU	1
60	1	107359B_TUC_1h	3
60	1	107361B_TUC_2h	3
60	1	107363B_TUC_4h	5
60	1	107365B_TUC_8h	5
27	1	107327A_TUC_0h_no4sU	1747
27	1	107329A_TUC_1h	5235
27	1	107331A_TUC_2h	14898
27	1	107333A_TUC_4h	29556
27	1	107335A_TUC_8h	45407
27	1	107357B_TUC_0h_no4sU	1533
27	1	107359B_TUC_1h	6435
27	1	107361B_TUC_2h	15945
27	1	107363B_TUC_4h	24417
27	1	107365B_TUC_8h	41620
60	2	107331A_TUC_2h	1
60	2	107333A_TUC_4h	1
60	2	107335A_TUC_8h	2
60	2	107359B_TUC_1h	1
60	2	107361B_TUC_2h	1
60	2	107363B_TUC_4h	4
60	2	107365B_TUC_8h	2
27	2	107327A_TUC_0h_no4sU	16
27	2	107329A_TUC_1h	378
27	2	107331A_TUC_2h	2701
27	2	107333A_TUC_4h	7381
27	2	107335A_TUC_8h	13755
27	2	107357B_TUC_0h_no4sU	11
27	2	107359B_TUC_1h	1032
27	2	107361B_TUC_2h	4478
27	2	107363B_TUC_4h	9162
27	2	107365B_TUC_8h	16205
60	3	107335A_TUC_8h	1
60	3	107363B_TUC_4h	2
60	3	107365B_TUC_8h	3
27	3	107327A_TUC_0h_no4sU	3
27	3	107329A_TUC_1h	37
27	3	107331A_TUC_2h	428
27	3	107333A_TUC_4h	1420
27	3	107335A_TUC_8h	3138
27	3	107357B_TUC_0h_no4sU	1
27	3	107359B_TUC_1h	159
27	3	107361B_TUC_2h	1221
27	3	107363B_TUC_4h	2788
27	3	107365B_TUC_8h	4989
60	4	107335A_TUC_8h	1
60	4	107363B_TUC_4h	1
27	4	107329A_TUC_1h	2
27	4	107331A_TUC_2h	64
27	4	107333A_TUC_4h	200
27	4	107335A_TUC_8h	560
27	4	107359B_TUC_1h	33
27	4	107361B_TUC_2h	241
27	4	107363B_TUC_4h	713
27	4	107365B_TUC_8h	1145
27	5	107331A_TUC_2h	1
27	5	107333A_TUC_4h	7
27	5	107335A_TUC_8h	16
27	5	107359B_TUC_1h	1
27	5	107361B_TUC_2h	13
27	5	107363B_TUC_4h	17
27	5	107365B_TUC_8h	67
77	0	107329A_TUC_1h	0
44	0	107327A_TUC_0h_no4sU	3019
44	0	107329A_TUC_1h	2621
44	0	107331A_TUC_2h	2194
44	0	107333A_TUC_4h	1606
44	0	107335A_TUC_8h	1307
44	0	107357B_TUC_0h_no4sU	3304
44	0	107359B_TUC_1h	2799
44	0	107361B_TUC_2h	2316
44	0	107363B_TUC_4h	1469
44	0	107365B_TUC_8h	1315
11	0	107327A_TUC_0h_no4sU	595968
11	0	107329A_TUC_1h	469956
11	0	107331A_TUC_2h	481091
11	0	107333A_TUC_4h	559435
11	0	107335A_TUC_8h	548788
11	0	107357B_TUC_0h_no4sU	464025
11	0	107359B_TUC_1h	567950
11	0	107361B_TUC_2h	486454
11	0	107363B_TUC_4h	447371
11	0	107365B_TUC_8h	470313
44	1	107327A_TUC_0h_no4sU	40
44	1	107329A_TUC_1h	185
44	1	107331A_TUC_2h	463
44	1	107333A_TUC_4h	657
44	1	107335A_TUC_8h	995
44	1	107357B_TUC_0h_no4sU	49
44	1	107359B_TUC_1h	255
44	1	107361B_TUC_2h	508
44	1	107363B_TUC_4h	674
44	1	107365B_TUC_8h	1060
11	1	107327A_TUC_0h_no4sU	3443
11	1	107329A_TUC_1h	7067
11	1	107331A_TUC_2h	26026
11	1	107333A_TUC_4h	59031
11	1	107335A_TUC_8h	98023
11	1	107357B_TUC_0h_no4sU	2545
11	1	107359B_TUC_1h	10704
11	1	107361B_TUC_2h	26982
11	1	107363B_TUC_4h	59926
11	1	107365B_TUC_8h	96694
44	2	107327A_TUC_0h_no4sU	1
44	2	107329A_TUC_1h	26
44	2	107331A_TUC_2h	133
44	2	107333A_TUC_4h	290
44	2	107335A_TUC_8h	532
44	2	107357B_TUC_0h_no4sU	1
44	2	107359B_TUC_1h	72
44	2	107361B_TUC_2h	244
44	2	107363B_TUC_4h	411
44	2	107365B_TUC_8h	722
11	2	107327A_TUC_0h_no4sU	15
11	2	107329A_TUC_1h	196
11	2	107331A_TUC_2h	1756
11	2	107333A_TUC_4h	5484
11	2	107335A_TUC_8h	11079
11	2	107357B_TUC_0h_no4sU	11
11	2	107359B_TUC_1h	599
11	2	107361B_TUC_2h	2960
11	2	107363B_TUC_4h	8550
11	2	107365B_TUC_8h	14307
44	3	107329A_TUC_1h	7
44	3	107331A_TUC_2h	31
44	3	107333A_TUC_4h	91
44	3	107335A_TUC_8h	184
44	3	107359B_TUC_1h	21
44	3	107361B_TUC_2h	94
44	3	107363B_TUC_4h	172
44	3	107365B_TUC_8h	320
11	3	107329A_TUC_1h	5
11	3	107331A_TUC_2h	83
11	3	107333A_TUC_4h	378
11	3	107335A_TUC_8h	907
11	3	107359B_TUC_1h	23
11	3	107361B_TUC_2h	282
11	3	107363B_TUC_4h	871
11	3	107365B_TUC_8h	1429
44	4	107331A_TUC_2h	11
44	4	107333A_TUC_4h	26
44	4	107335A_TUC_8h	70
44	4	107359B_TUC_1h	5
44	4	107361B_TUC_2h	26
44	4	107363B_TUC_4h	75
44	4	107365B_TUC_8h	139
11	4	107331A_TUC_2h	2
11	4	107333A_TUC_4h	11
11	4	107335A_TUC_8h	40
11	4	107359B_TUC_1h	3
11	4	107361B_TUC_2h	9
11	4	107363B_TUC_4h	47
11	4	107365B_TUC_8h	87
44	5	107333A_TUC_4h	1
44	5	107335A_TUC_8h	5
44	5	107359B_TUC_1h	1
44	5	107361B_TUC_2h	5
44	5	107363B_TUC_4h	11
44	5	107365B_TUC_8h	8
11	5	107335A_TUC_8h	1
11	5	107361B_TUC_2h	2
11	5	107365B_TUC_8h	1
61	0	107327A_TUC_0h_no4sU	6
61	0	107329A_TUC_1h	4
61	0	107331A_TUC_2h	5
61	0	107333A_TUC_4h	2
61	0	107335A_TUC_8h	1
61	0	107357B_TUC_0h_no4sU	10
61	0	107359B_TUC_1h	7
61	0	107361B_TUC_2h	3
61	0	107363B_TUC_4h	2
61	0	107365B_TUC_8h	1
28	0	107327A_TUC_0h_no4sU	128098
28	0	107329A_TUC_1h	106439
28	0	107331A_TUC_2h	92392
28	0	107333A_TUC_4h	93608
28	0	107335A_TUC_8h	83079
28	0	107357B_TUC_0h_no4sU	114521
28	0	107359B_TUC_1h	107100
28	0	107361B_TUC_2h	97571
28	0	107363B_TUC_4h	65781
28	0	107365B_TUC_8h	68189
61	1	107327A_TUC_0h_no4sU	1
61	1	107329A_TUC_1h	1
61	1	107331A_TUC_2h	1
61	1	107333A_TUC_4h	5
61	1	107335A_TUC_8h	5
61	1	107357B_TUC_0h_no4sU	1
61	1	107359B_TUC_1h	1
61	1	107361B_TUC_2h	1
61	1	107363B_TUC_4h	4
61	1	107365B_TUC_8h	1
28	1	107327A_TUC_0h_no4sU	1445
28	1	107329A_TUC_1h	4514
28	1	107331A_TUC_2h	13209
28	1	107333A_TUC_4h	25504
28	1	107335A_TUC_8h	38963
28	1	107357B_TUC_0h_no4sU	1268
28	1	107359B_TUC_1h	5769
28	1	107361B_TUC_2h	14044
28	1	107363B_TUC_4h	21558
28	1	107365B_TUC_8h	36341
61	2	107329A_TUC_1h	1
61	2	107331A_TUC_2h	1
61	2	107333A_TUC_4h	2
61	2	107335A_TUC_8h	3
61	2	107363B_TUC_4h	4
61	2	107365B_TUC_8h	5
28	2	107327A_TUC_0h_no4sU	14
28	2	107329A_TUC_1h	333
28	2	107331A_TUC_2h	2513
28	2	107333A_TUC_4h	6495
28	2	107335A_TUC_8h	12346
28	2	107357B_TUC_0h_no4sU	23
28	2	107359B_TUC_1h	1007
28	2	107361B_TUC_2h	4227
28	2	107363B_TUC_4h	8260
28	2	107365B_TUC_8h	14800
61	3	107331A_TUC_2h	1
61	3	107335A_TUC_8h	2
61	3	107361B_TUC_2h	1
61	3	107363B_TUC_4h	1
61	3	107365B_TUC_8h	3
28	3	107327A_TUC_0h_no4sU	1
28	3	107329A_TUC_1h	24
28	3	107331A_TUC_2h	363
28	3	107333A_TUC_4h	1265
28	3	107335A_TUC_8h	2930
28	3	107359B_TUC_1h	180
28	3	107361B_TUC_2h	1125
28	3	107363B_TUC_4h	2673
28	3	107365B_TUC_8h	4799
61	4	107333A_TUC_4h	1
61	4	107335A_TUC_8h	1
28	4	107329A_TUC_1h	3
28	4	107331A_TUC_2h	63
28	4	107333A_TUC_4h	189
28	4	107335A_TUC_8h	550
28	4	107359B_TUC_1h	24
28	4	107361B_TUC_2h	260
28	4	107363B_TUC_4h	660
28	4	107365B_TUC_8h	1169
28	5	107331A_TUC_2h	1
28	5	107333A_TUC_4h	5
28	5	107335A_TUC_8h	17
28	5	107359B_TUC_1h	1
28	5	107361B_TUC_2h	21
28	5	107363B_TUC_4h	27
28	5	107365B_TUC_8h	54
45	0	107327A_TUC_0h_no4sU	2209
45	0	107329A_TUC_1h	1989
45	0	107331A_TUC_2h	1704
45	0	107333A_TUC_4h	1170
45	0	107335A_TUC_8h	1048
45	0	107357B_TUC_0h_no4sU	2592
45	0	107359B_TUC_1h	2116
45	0	107361B_TUC_2h	1720
45	0	107363B_TUC_4h	1100
45	0	107365B_TUC_8h	1015
12	0	107327A_TUC_0h_no4sU	590123
12	0	107329A_TUC_1h	467552
12	0	107331A_TUC_2h	472887
12	0	107333A_TUC_4h	548696
12	0	107335A_TUC_8h	534100
12	0	107357B_TUC_0h_no4sU	462982
12	0	107359B_TUC_1h	552738
12	0	107361B_TUC_2h	479585
12	0	107363B_TUC_4h	430841
12	0	107365B_TUC_8h	456189
45	1	107327A_TUC_0h_no4sU	41
45	1	107329A_TUC_1h	142
45	1	107331A_TUC_2h	363
45	1	107333A_TUC_4h	468
45	1	107335A_TUC_8h	764
45	1	107357B_TUC_0h_no4sU	32
45	1	107359B_TUC_1h	182
45	1	107361B_TUC_2h	336
45	1	107363B_TUC_4h	518
45	1	107365B_TUC_8h	741
12	1	107327A_TUC_0h_no4sU	3621
12	1	107329A_TUC_1h	7724
12	1	107331A_TUC_2h	27699
12	1	107333A_TUC_4h	63130
12	1	107335A_TUC_8h	103894
12	1	107357B_TUC_0h_no4sU	2750
12	1	107359B_TUC_1h	11694
12	1	107361B_TUC_2h	29116
12	1	107363B_TUC_4h	62682
12	1	107365B_TUC_8h	101602
45	2	107327A_TUC_0h_no4sU	1
45	2	107329A_TUC_1h	13
45	2	107331A_TUC_2h	132
45	2	107333A_TUC_4h	215
45	2	107335A_TUC_8h	379
45	2	107357B_TUC_0h_no4sU	2
45	2	107359B_TUC_1h	59
45	2	107361B_TUC_2h	189
45	2	107363B_TUC_4h	299
45	2	107365B_TUC_8h	540
12	2	107327A_TUC_0h_no4sU	29
12	2	107329A_TUC_1h	256
12	2	107331A_TUC_2h	2016
12	2	107333A_TUC_4h	6675
12	2	107335A_TUC_8h	12977
12	2	107357B_TUC_0h_no4sU	14
12	2	107359B_TUC_1h	724
12	2	107361B_TUC_2h	3505
12	2	107363B_TUC_4h	9779
12	2	107365B_TUC_8h	16637
45	3	107327A_TUC_0h_no4sU	1
45	3	107329A_TUC_1h	2
45	3	107331A_TUC_2h	36
45	3	107333A_TUC_4h	74
45	3	107335A_TUC_8h	165
45	3	107357B_TUC_0h_no4sU	0
45	3	107359B_TUC_1h	11
45	3	107361B_TUC_2h	83
45	3	107363B_TUC_4h	150
45	3	107365B_TUC_8h	283
12	3	107329A_TUC_1h	6
12	3	107331A_TUC_2h	98
12	3	107333A_TUC_4h	476
12	3	107335A_TUC_8h	1195
12	3	107357B_TUC_0h_no4sU	1
12	3	107359B_TUC_1h	42
12	3	107361B_TUC_2h	331
12	3	107363B_TUC_4h	1098
12	3	107365B_TUC_8h	1808
45	4	107331A_TUC_2h	7
45	4	107333A_TUC_4h	26
45	4	107335A_TUC_8h	51
45	4	107359B_TUC_1h	5
45	4	107361B_TUC_2h	28
45	4	107363B_TUC_4h	80
45	4	107365B_TUC_8h	118
12	4	107329A_TUC_1h	1
12	4	107331A_TUC_2h	3
12	4	107333A_TUC_4h	29
12	4	107335A_TUC_8h	80
12	4	107359B_TUC_1h	2
12	4	107361B_TUC_2h	23
12	4	107363B_TUC_4h	94
12	4	107365B_TUC_8h	132
45	5	107335A_TUC_8h	5
45	5	107361B_TUC_2h	2
45	5	107363B_TUC_4h	10
45	5	107365B_TUC_8h	16
12	5	107365B_TUC_8h	2
62	0	107327A_TUC_0h_no4sU	4
62	0	107329A_TUC_1h	5
62	0	107331A_TUC_2h	3
62	0	107333A_TUC_4h	2
62	0	107335A_TUC_8h	3
62	0	107357B_TUC_0h_no4sU	7
62	0	107359B_TUC_1h	6
62	0	107361B_TUC_2h	3
62	0	107363B_TUC_4h	2
62	0	107365B_TUC_8h	1
29	0	107327A_TUC_0h_no4sU	108797
29	0	107329A_TUC_1h	89713
29	0	107331A_TUC_2h	78008
29	0	107333A_TUC_4h	77608
29	0	107335A_TUC_8h	67955
29	0	107357B_TUC_0h_no4sU	97938
29	0	107359B_TUC_1h	90422
29	0	107361B_TUC_2h	81811
29	0	107363B_TUC_4h	54452
29	0	107365B_TUC_8h	55984
62	1	107327A_TUC_0h_no4sU	1
62	1	107333A_TUC_4h	1
62	1	107335A_TUC_8h	3
62	1	107361B_TUC_2h	2
62	1	107365B_TUC_8h	4
29	1	107327A_TUC_0h_no4sU	1253
29	1	107329A_TUC_1h	4090
29	1	107331A_TUC_2h	11742
29	1	107333A_TUC_4h	21989
29	1	107335A_TUC_8h	33972
29	1	107357B_TUC_0h_no4sU	1116
29	1	107359B_TUC_1h	5226
29	1	107361B_TUC_2h	12147
29	1	107363B_TUC_4h	18452
29	1	107365B_TUC_8h	31380
62	2	107333A_TUC_4h	2
62	2	107335A_TUC_8h	1
62	2	107359B_TUC_1h	1
62	2	107361B_TUC_2h	1
62	2	107363B_TUC_4h	2
62	2	107365B_TUC_8h	1
29	2	107327A_TUC_0h_no4sU	12
29	2	107329A_TUC_1h	335
29	2	107331A_TUC_2h	2287
29	2	107333A_TUC_4h	5970
29	2	107335A_TUC_8h	11084
29	2	107357B_TUC_0h_no4sU	7
29	2	107359B_TUC_1h	925
29	2	107361B_TUC_2h	3880
29	2	107363B_TUC_4h	7639
29	2	107365B_TUC_8h	13235
62	3	107333A_TUC_4h	1
62	3	107335A_TUC_8h	1
62	3	107361B_TUC_2h	2
62	3	107363B_TUC_4h	1
29	3	107329A_TUC_1h	31
29	3	107331A_TUC_2h	382
29	3	107333A_TUC_4h	1282
29	3	107335A_TUC_8h	2802
29	3	107359B_TUC_1h	154
29	3	107361B_TUC_2h	1082
29	3	107363B_TUC_4h	2416
29	3	107365B_TUC_8h	4373
62	4	107363B_TUC_4h	2
62	4	107365B_TUC_8h	1
29	4	107329A_TUC_1h	2
29	4	107331A_TUC_2h	40
29	4	107333A_TUC_4h	204
29	4	107335A_TUC_8h	517
29	4	107359B_TUC_1h	33
29	4	107361B_TUC_2h	261
29	4	107363B_TUC_4h	609
29	4	107365B_TUC_8h	1123
29	5	107331A_TUC_2h	4
29	5	107333A_TUC_4h	11
29	5	107335A_TUC_8h	21
29	5	107359B_TUC_1h	1
29	5	107361B_TUC_2h	18
29	5	107363B_TUC_4h	38
29	5	107365B_TUC_8h	59
46	0	107327A_TUC_0h_no4sU	1602
46	0	107329A_TUC_1h	1296
46	0	107331A_TUC_2h	1145
46	0	107333A_TUC_4h	770
46	0	107335A_TUC_8h	601
46	0	107357B_TUC_0h_no4sU	1748
46	0	107359B_TUC_1h	1480
46	0	107361B_TUC_2h	1183
46	0	107363B_TUC_4h	729
46	0	107365B_TUC_8h	702
13	0	107327A_TUC_0h_no4sU	579037
13	0	107329A_TUC_1h	461356
13	0	107331A_TUC_2h	461805
13	0	107333A_TUC_4h	532180
13	0	107335A_TUC_8h	516370
13	0	107357B_TUC_0h_no4sU	458109
13	0	107359B_TUC_1h	534545
13	0	107361B_TUC_2h	469027
13	0	107363B_TUC_4h	413695
13	0	107365B_TUC_8h	438932
46	1	107327A_TUC_0h_no4sU	28
46	1	107329A_TUC_1h	98
46	1	107331A_TUC_2h	243
46	1	107333A_TUC_4h	290
46	1	107335A_TUC_8h	508
46	1	107357B_TUC_0h_no4sU	26
46	1	107359B_TUC_1h	126
46	1	107361B_TUC_2h	230
46	1	107363B_TUC_4h	325
46	1	107365B_TUC_8h	565
13	1	107327A_TUC_0h_no4sU	3763
13	1	107329A_TUC_1h	8409
13	1	107331A_TUC_2h	28909
13	1	107333A_TUC_4h	66428
13	1	107335A_TUC_8h	108899
13	1	107357B_TUC_0h_no4sU	2941
13	1	107359B_TUC_1h	12089
13	1	107361B_TUC_2h	30201
13	1	107363B_TUC_4h	64769
13	1	107365B_TUC_8h	105578
46	2	107327A_TUC_0h_no4sU	2
46	2	107329A_TUC_1h	12
46	2	107331A_TUC_2h	86
46	2	107333A_TUC_4h	139
46	2	107335A_TUC_8h	282
46	2	107357B_TUC_0h_no4sU	1
46	2	107359B_TUC_1h	31
46	2	107361B_TUC_2h	130
46	2	107363B_TUC_4h	222
46	2	107365B_TUC_8h	393
13	2	107327A_TUC_0h_no4sU	26
13	2	107329A_TUC_1h	235
13	2	107331A_TUC_2h	2375
13	2	107333A_TUC_4h	7443
13	2	107335A_TUC_8h	15017
13	2	107357B_TUC_0h_no4sU	16
13	2	107359B_TUC_1h	811
13	2	107361B_TUC_2h	4125
13	2	107363B_TUC_4h	11167
13	2	107365B_TUC_8h	18576
46	3	107329A_TUC_1h	3
46	3	107331A_TUC_2h	12
46	3	107333A_TUC_4h	49
46	3	107335A_TUC_8h	126
46	3	107359B_TUC_1h	7
46	3	107361B_TUC_2h	47
46	3	107363B_TUC_4h	127
46	3	107365B_TUC_8h	204
13	3	107329A_TUC_1h	9
13	3	107331A_TUC_2h	164
13	3	107333A_TUC_4h	622
13	3	107335A_TUC_8h	1443
13	3	107359B_TUC_1h	57
13	3	107361B_TUC_2h	444
13	3	107363B_TUC_4h	1453
13	3	107365B_TUC_8h	2367
46	4	107331A_TUC_2h	7
46	4	107333A_TUC_4h	17
46	4	107335A_TUC_8h	38
46	4	107359B_TUC_1h	6
46	4	107361B_TUC_2h	22
46	4	107363B_TUC_4h	37
46	4	107365B_TUC_8h	93
13	4	107331A_TUC_2h	7
13	4	107333A_TUC_4h	39
13	4	107335A_TUC_8h	83
13	4	107359B_TUC_1h	2
13	4	107361B_TUC_2h	34
13	4	107363B_TUC_4h	100
13	4	107365B_TUC_8h	200
46	5	107335A_TUC_8h	6
46	5	107363B_TUC_4h	7
46	5	107365B_TUC_8h	8
13	5	107333A_TUC_4h	1
13	5	107335A_TUC_8h	4
13	5	107361B_TUC_2h	1
13	5	107363B_TUC_4h	2
13	5	107365B_TUC_8h	2
63	0	107327A_TUC_0h_no4sU	5
63	0	107329A_TUC_1h	2
63	0	107335A_TUC_8h	1
63	0	107357B_TUC_0h_no4sU	2
63	0	107359B_TUC_1h	1
63	0	107361B_TUC_2h	1
63	0	107363B_TUC_4h	2
30	0	107327A_TUC_0h_no4sU	90682
30	0	107329A_TUC_1h	75999
30	0	107331A_TUC_2h	65420
30	0	107333A_TUC_4h	63879
30	0	107335A_TUC_8h	56565
30	0	107357B_TUC_0h_no4sU	83531
30	0	107359B_TUC_1h	76075
30	0	107361B_TUC_2h	68304
30	0	107363B_TUC_4h	44943
30	0	107365B_TUC_8h	46521
63	1	107327A_TUC_0h_no4sU	1
63	1	107331A_TUC_2h	1
63	1	107333A_TUC_4h	1
63	1	107335A_TUC_8h	1
63	1	107361B_TUC_2h	1
30	1	107327A_TUC_0h_no4sU	1087
30	1	107329A_TUC_1h	3730
30	1	107331A_TUC_2h	10112
30	1	107333A_TUC_4h	19057
30	1	107335A_TUC_8h	28850
30	1	107357B_TUC_0h_no4sU	1007
30	1	107359B_TUC_1h	4500
30	1	107361B_TUC_2h	10793
30	1	107363B_TUC_4h	15881
30	1	107365B_TUC_8h	27021
63	2	107331A_TUC_2h	1
63	2	107333A_TUC_4h	1
63	2	107363B_TUC_4h	2
30	2	107327A_TUC_0h_no4sU	9
30	2	107329A_TUC_1h	324
30	2	107331A_TUC_2h	2103
30	2	107333A_TUC_4h	5229
30	2	107335A_TUC_8h	9769
30	2	107357B_TUC_0h_no4sU	12
30	2	107359B_TUC_1h	835
30	2	107361B_TUC_2h	3503
30	2	107363B_TUC_4h	6773
30	2	107365B_TUC_8h	11688
63	3	107335A_TUC_8h	2
63	3	107365B_TUC_8h	1
30	3	107329A_TUC_1h	23
30	3	107331A_TUC_2h	371
30	3	107333A_TUC_4h	1144
30	3	107335A_TUC_8h	2526
30	3	107359B_TUC_1h	141
30	3	107361B_TUC_2h	1001
30	3	107363B_TUC_4h	2251
30	3	107365B_TUC_8h	4076
63	4	107361B_TUC_2h	1
63	4	107365B_TUC_8h	1
30	4	107329A_TUC_1h	4
30	4	107331A_TUC_2h	51
30	4	107333A_TUC_4h	193
30	4	107335A_TUC_8h	511
30	4	107359B_TUC_1h	28
30	4	107361B_TUC_2h	240
30	4	107363B_TUC_4h	634
30	4	107365B_TUC_8h	1089
30	5	107333A_TUC_4h	6
30	5	107335A_TUC_8h	21
30	5	107359B_TUC_1h	1
30	5	107361B_TUC_2h	18
30	5	107363B_TUC_4h	28
30	5	107365B_TUC_8h	46
47	0	107327A_TUC_0h_no4sU	1166
47	0	107329A_TUC_1h	1069
47	0	107331A_TUC_2h	860
47	0	107333A_TUC_4h	584
47	0	107335A_TUC_8h	503
47	0	107357B_TUC_0h_no4sU	1340
47	0	107359B_TUC_1h	1116
47	0	107361B_TUC_2h	919
47	0	107363B_TUC_4h	603
47	0	107365B_TUC_8h	492
14	0	107327A_TUC_0h_no4sU	561263
14	0	107329A_TUC_1h	446626
14	0	107331A_TUC_2h	444561
14	0	107333A_TUC_4h	510713
14	0	107335A_TUC_8h	492040
14	0	107357B_TUC_0h_no4sU	446640
14	0	107359B_TUC_1h	509705
14	0	107361B_TUC_2h	451432
14	0	107363B_TUC_4h	390824
14	0	107365B_TUC_8h	415575
47	1	107327A_TUC_0h_no4sU	19
47	1	107329A_TUC_1h	75
47	1	107331A_TUC_2h	192
47	1	107333A_TUC_4h	258
47	1	107335A_TUC_8h	411
47	1	107357B_TUC_0h_no4sU	23
47	1	107359B_TUC_1h	113
47	1	107361B_TUC_2h	193
47	1	107363B_TUC_4h	242
47	1	107365B_TUC_8h	424
14	1	107327A_TUC_0h_no4sU	4276
14	1	107329A_TUC_1h	9319
14	1	107331A_TUC_2h	30560
14	1	107333A_TUC_4h	68282
14	1	107335A_TUC_8h	111541
14	1	107357B_TUC_0h_no4sU	3370
14	1	107359B_TUC_1h	12444
14	1	107361B_TUC_2h	31837
14	1	107363B_TUC_4h	65042
14	1	107365B_TUC_8h	107114
47	2	107329A_TUC_1h	10
47	2	107331A_TUC_2h	49
47	2	107333A_TUC_4h	109
47	2	107335A_TUC_8h	205
47	2	107357B_TUC_0h_no4sU	3
47	2	107359B_TUC_1h	19
47	2	107361B_TUC_2h	100
47	2	107363B_TUC_4h	169
47	2	107365B_TUC_8h	262
14	2	107327A_TUC_0h_no4sU	35
14	2	107329A_TUC_1h	320
14	2	107331A_TUC_2h	2574
14	2	107333A_TUC_4h	8546
14	2	107335A_TUC_8h	17130
14	2	107357B_TUC_0h_no4sU	23
14	2	107359B_TUC_1h	879
14	2	107361B_TUC_2h	4529
14	2	107363B_TUC_4h	12171
14	2	107365B_TUC_8h	20638
47	3	107331A_TUC_2h	25
47	3	107333A_TUC_4h	45
47	3	107335A_TUC_8h	89
47	3	107359B_TUC_1h	8
47	3	107361B_TUC_2h	51
47	3	107363B_TUC_4h	80
47	3	107365B_TUC_8h	168
14	3	107327A_TUC_0h_no4sU	1
14	3	107329A_TUC_1h	7
14	3	107331A_TUC_2h	222
14	3	107333A_TUC_4h	788
14	3	107335A_TUC_8h	1862
14	3	107359B_TUC_1h	71
14	3	107361B_TUC_2h	563
14	3	107363B_TUC_4h	1735
14	3	107365B_TUC_8h	2847
47	4	107331A_TUC_2h	7
47	4	107333A_TUC_4h	14
47	4	107335A_TUC_8h	30
47	4	107359B_TUC_1h	4
47	4	107361B_TUC_2h	20
47	4	107363B_TUC_4h	46
47	4	107365B_TUC_8h	85
14	4	107331A_TUC_2h	11
14	4	107333A_TUC_4h	64
14	4	107335A_TUC_8h	147
14	4	107359B_TUC_1h	5
14	4	107361B_TUC_2h	38
14	4	107363B_TUC_4h	175
14	4	107365B_TUC_8h	254
47	5	107335A_TUC_8h	2
47	5	107361B_TUC_2h	3
47	5	107363B_TUC_4h	4
47	5	107365B_TUC_8h	6
14	5	107361B_TUC_2h	2
14	5	107363B_TUC_4h	2
14	5	107365B_TUC_8h	2
64	0	107327A_TUC_0h_no4sU	2
64	0	107329A_TUC_1h	3
64	0	107331A_TUC_2h	1
64	0	107333A_TUC_4h	2
64	0	107335A_TUC_8h	2
64	0	107357B_TUC_0h_no4sU	2
64	0	107361B_TUC_2h	1
64	0	107365B_TUC_8h	3
31	0	107327A_TUC_0h_no4sU	76071
31	0	107329A_TUC_1h	63353
31	0	107331A_TUC_2h	54657
31	0	107333A_TUC_4h	52010
31	0	107335A_TUC_8h	45435
31	0	107357B_TUC_0h_no4sU	70134
31	0	107359B_TUC_1h	63399
31	0	107361B_TUC_2h	57703
31	0	107363B_TUC_4h	36927
31	0	107365B_TUC_8h	38303
64	1	107335A_TUC_8h	1
64	1	107359B_TUC_1h	1
31	1	107327A_TUC_0h_no4sU	944
31	1	107329A_TUC_1h	3148
31	1	107331A_TUC_2h	8751
31	1	107333A_TUC_4h	15903
31	1	107335A_TUC_8h	24409
31	1	107357B_TUC_0h_no4sU	816
31	1	107359B_TUC_1h	3783
31	1	107361B_TUC_2h	9248
31	1	107363B_TUC_4h	13685
31	1	107365B_TUC_8h	23219
64	2	107363B_TUC_4h	1
31	2	107327A_TUC_0h_no4sU	23
31	2	107329A_TUC_1h	289
31	2	107331A_TUC_2h	1860
31	2	107333A_TUC_4h	4621
31	2	107335A_TUC_8h	8708
31	2	107357B_TUC_0h_no4sU	17
31	2	107359B_TUC_1h	791
31	2	107361B_TUC_2h	3030
31	2	107363B_TUC_4h	5978
31	2	107365B_TUC_8h	10395
64	3	107359B_TUC_1h	2
31	3	107329A_TUC_1h	26
31	3	107331A_TUC_2h	318
31	3	107333A_TUC_4h	1016
31	3	107335A_TUC_8h	2330
31	3	107357B_TUC_0h_no4sU	0
31	3	107359B_TUC_1h	108
31	3	107361B_TUC_2h	975
31	3	107363B_TUC_4h	2045
31	3	107365B_TUC_8h	3787
64	4	107333A_TUC_4h	1
31	4	107329A_TUC_1h	1
31	4	107331A_TUC_2h	30
31	4	107333A_TUC_4h	172
31	4	107335A_TUC_8h	500
31	4	107359B_TUC_1h	31
31	4	107361B_TUC_2h	232
31	4	107363B_TUC_4h	575
31	4	107365B_TUC_8h	1075
31	5	107331A_TUC_2h	1
31	5	107333A_TUC_4h	9
31	5	107335A_TUC_8h	29
31	5	107359B_TUC_1h	2
31	5	107361B_TUC_2h	9
31	5	107363B_TUC_4h	31
31	5	107365B_TUC_8h	59
31	6	107365B_TUC_8h	1
48	0	107327A_TUC_0h_no4sU	936
48	0	107329A_TUC_1h	795
48	0	107331A_TUC_2h	742
48	0	107333A_TUC_4h	489
48	0	107335A_TUC_8h	395
48	0	107357B_TUC_0h_no4sU	1028
48	0	107359B_TUC_1h	909
48	0	107361B_TUC_2h	752
48	0	107363B_TUC_4h	499
48	0	107365B_TUC_8h	418
